Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-19893,2025-02-26,2025-04-13,Same Day,CG-39085,Test-Customer-0,Consumer,United States,Chicago,Arizona,77001,East,PROD-58535,Office Supplies,Phones,Product 0,667.86,7,0.1,97.71,54,2025-04-30 19:55:07,stream
2,TEST-85071,2024-07-05,2025-04-16,Standard Class,CG-92425,Test-Customer-1,Home Office,United States,Phoenix,Arizona,10001,Central,PROD-42680,Technology,Storage,Product 1,177.63,9,0.3,239.43,54,2025-04-30 19:55:07,stream
3,TEST-92034,2025-03-17,2025-04-16,Standard Class,CG-34659,Test-Customer-2,Consumer,United States,Phoenix,California,60601,Central,PROD-33515,Furniture,Binders,Product 2,872.97,6,0.2,-26.22,54,2025-04-30 19:55:07,stream
4,TEST-46748,2024-06-02,2025-04-11,Same Day,CG-86389,Test-Customer-3,Consumer,United States,Chicago,New York,90001,South,PROD-73063,Furniture,Storage,Product 3,396.08,7,0.2,-78.45,54,2025-04-30 19:55:07,stream
5,TEST-35770,2025-04-30,2025-04-28,Standard Class,CG-49735,Test-Customer-4,Corporate,United States,Los Angeles,Arizona,77001,East,PROD-19223,Office Supplies,Chairs,Product 4,948.08,3,0.2,204.37,54,2025-04-30 19:55:07,stream
6,TEST-42899,2025-01-23,2025-04-27,First Class,CG-99676,Test-Customer-5,Corporate,United States,Houston,Texas,90001,West,PROD-30030,Office Supplies,Phones,Product 5,903.06,8,0.3,133.99,54,2025-04-30 19:55:07,stream
7,TEST-36740,2024-09-27,2025-04-04,Standard Class,CG-26060,Test-Customer-6,Home Office,United States,Phoenix,New York,10001,West,PROD-12081,Office Supplies,Binders,Product 6,971.22,5,0.5,127.88,54,2025-04-30 19:55:07,stream
8,TEST-56119,2024-07-27,2025-04-26,Standard Class,CG-29739,Test-Customer-7,Home Office,United States,Chicago,New York,10001,South,PROD-37516,Office Supplies,Storage,Product 7,676.96,3,0.3,487.47,54,2025-04-30 19:55:07,stream
9,TEST-43179,2024-07-29,2025-04-12,Standard Class,CG-68048,Test-Customer-8,Corporate,United States,Los Angeles,New York,10001,South,PROD-99807,Technology,Binders,Product 8,646.35,3,0.3,33.86,54,2025-04-30 19:55:07,stream
10,TEST-70611,2024-06-01,2025-04-20,Second Class,CG-24228,Test-Customer-9,Consumer,United States,Los Angeles,Texas,77001,South,PROD-97639,Technology,Phones,Product 9,299.35,6,0.0,205.49,54,2025-04-30 19:55:07,stream
