Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-66725,2024-11-28,2025-04-03,First Class,CG-56727,Test-Customer-0,Consumer,United States,Los Angeles,Illinois,10001,Central,PROD-88242,Furniture,Storage,Product 0,472.96,1,0.5,184.76,23,2025-04-30 19:52:31,stream
2,TEST-64428,2025-04-22,2025-04-22,First Class,CG-94931,Test-Customer-1,Corporate,United States,New York,New York,10001,Central,PROD-60585,Furniture,Phones,Product 1,908.54,3,0.4,352.52,23,2025-04-30 19:52:31,stream
3,TEST-25183,2024-11-16,2025-04-06,Second Class,CG-98955,Test-Customer-2,Consumer,United States,Houston,Texas,60601,East,PROD-80645,Office Supplies,Chairs,Product 2,923.92,5,0.4,392.97,23,2025-04-30 19:52:31,stream
4,TEST-14358,2025-04-24,2025-04-18,First Class,CG-94454,Test-Customer-3,Consumer,United States,Los Angeles,Arizona,90001,East,PROD-49697,Technology,Chairs,Product 3,559.62,5,0.3,373.15,23,2025-04-30 19:52:31,stream
5,TEST-54179,2024-11-07,2025-04-02,Standard Class,CG-83839,Test-Customer-4,Corporate,United States,Los Angeles,Arizona,90001,East,PROD-12725,Technology,Phones,Product 4,371.42,4,0.4,330.21,23,2025-04-30 19:52:31,stream
6,TEST-18456,2024-07-28,2025-04-06,Standard Class,CG-64673,Test-Customer-5,Consumer,United States,Chicago,California,90001,South,PROD-42340,Office Supplies,Tables,Product 5,176.92,6,0.2,277.14,23,2025-04-30 19:52:31,stream
7,TEST-90606,2025-02-19,2025-04-26,Second Class,CG-21299,Test-Customer-6,Home Office,United States,Phoenix,California,10001,South,PROD-77893,Technology,Tables,Product 6,425.51,5,0.5,403.69,23,2025-04-30 19:52:31,stream
8,TEST-89926,2025-01-08,2025-04-09,Standard Class,CG-95128,Test-Customer-7,Consumer,United States,Chicago,Texas,10001,West,PROD-64908,Furniture,Phones,Product 7,667.42,3,0.5,335.64,23,2025-04-30 19:52:31,stream
9,TEST-19678,2024-07-11,2025-04-28,First Class,CG-36121,Test-Customer-8,Home Office,United States,Los Angeles,New York,10001,Central,PROD-99194,Technology,Tables,Product 8,292.29,6,0.4,255.63,23,2025-04-30 19:52:31,stream
10,TEST-90557,2024-07-25,2025-04-03,Second Class,CG-60315,Test-Customer-9,Corporate,United States,Los Angeles,New York,10001,West,PROD-57316,Office Supplies,Binders,Product 9,454.06,2,0.5,-33.14,23,2025-04-30 19:52:31,stream
