Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-58211,2025-01-31,2025-04-22,Standard Class,CG-69164,Test-Customer-0,Consumer,United States,Houston,California,90001,South,PROD-82684,Office Supplies,Binders,Product 0,795.93,7,0.2,47.47,68,2025-04-30 19:56:17,stream
2,TEST-49551,2024-11-04,2025-04-19,Second Class,CG-86097,Test-Customer-1,Consumer,United States,New York,New York,90001,East,PROD-84122,Furniture,Storage,Product 1,228.11,8,0.0,299.17,68,2025-04-30 19:56:17,stream
3,TEST-47908,2024-10-04,2025-04-24,Same Day,CG-70731,Test-Customer-2,Corporate,United States,Houston,Illinois,85001,West,PROD-21788,Technology,Phones,Product 2,212.2,6,0.1,261.15,68,2025-04-30 19:56:17,stream
4,TEST-16935,2024-06-07,2025-04-20,Same Day,CG-55900,Test-Customer-3,Home Office,United States,New York,Illinois,60601,Central,PROD-94126,Office Supplies,Storage,Product 3,911.28,9,0.2,281.93,68,2025-04-30 19:56:17,stream
5,TEST-16645,2024-10-14,2025-04-20,Standard Class,CG-45137,Test-Customer-4,Consumer,United States,Houston,California,85001,East,PROD-29533,Furniture,Binders,Product 4,605.5,5,0.0,22.94,68,2025-04-30 19:56:17,stream
6,TEST-27872,2024-10-23,2025-04-28,Standard Class,CG-68630,Test-Customer-5,Consumer,United States,Phoenix,New York,85001,East,PROD-26686,Office Supplies,Phones,Product 5,853.04,7,0.5,391.88,68,2025-04-30 19:56:17,stream
7,TEST-25642,2024-12-03,2025-04-27,First Class,CG-94610,Test-Customer-6,Consumer,United States,Los Angeles,California,77001,Central,PROD-37734,Furniture,Tables,Product 6,27.57,3,0.0,379.01,68,2025-04-30 19:56:17,stream
8,TEST-79057,2024-08-17,2025-04-25,First Class,CG-56533,Test-Customer-7,Consumer,United States,Chicago,Illinois,90001,East,PROD-24033,Technology,Tables,Product 7,33.63,4,0.0,47.12,68,2025-04-30 19:56:17,stream
9,TEST-63666,2024-07-31,2025-04-08,Same Day,CG-93455,Test-Customer-8,Consumer,United States,New York,Illinois,10001,East,PROD-99827,Technology,Storage,Product 8,319.84,1,0.3,-53.67,68,2025-04-30 19:56:17,stream
10,TEST-52871,2025-01-03,2025-04-16,Standard Class,CG-31107,Test-Customer-9,Corporate,United States,Chicago,California,90001,Central,PROD-88884,Technology,Phones,Product 9,704.3,4,0.1,-27.2,68,2025-04-30 19:56:17,stream
