Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-90375,2025-03-30,2025-04-15,First Class,CG-72524,Test-Customer-0,Consumer,United States,Phoenix,Arizona,10001,East,PROD-14099,Office Supplies,Binders,Product 0,107.74,6,0.5,-94.77,22,2025-04-30 19:52:26,stream
2,TEST-40836,2025-03-15,2025-04-28,Same Day,CG-69976,Test-Customer-1,Consumer,United States,New York,California,90001,East,PROD-35472,Furniture,Phones,Product 1,599.85,1,0.0,-94.14,22,2025-04-30 19:52:26,stream
3,TEST-91605,2025-01-03,2025-04-28,Same Day,CG-28940,Test-Customer-2,Corporate,United States,Houston,New York,60601,West,PROD-86206,Furniture,Storage,Product 2,568.31,9,0.3,369.67,22,2025-04-30 19:52:26,stream
4,TEST-57561,2025-04-26,2025-04-25,First Class,CG-76529,Test-Customer-3,Corporate,United States,Phoenix,California,60601,East,PROD-17710,Office Supplies,Storage,Product 3,77.71,7,0.3,290.66,22,2025-04-30 19:52:26,stream
5,TEST-40488,2024-11-28,2025-04-05,Standard Class,CG-91791,Test-Customer-4,Home Office,United States,Phoenix,Illinois,77001,South,PROD-31864,Furniture,Binders,Product 4,577.21,5,0.0,298.63,22,2025-04-30 19:52:26,stream
6,TEST-89905,2024-11-02,2025-04-30,First Class,CG-84849,Test-Customer-5,Corporate,United States,Houston,Arizona,60601,West,PROD-29711,Office Supplies,Phones,Product 5,986.51,8,0.1,333.39,22,2025-04-30 19:52:26,stream
7,TEST-18314,2024-10-29,2025-04-05,Second Class,CG-14141,Test-Customer-6,Corporate,United States,Houston,California,90001,South,PROD-91060,Technology,Binders,Product 6,597.62,9,0.2,83.07,22,2025-04-30 19:52:26,stream
8,TEST-29188,2024-09-18,2025-04-26,Same Day,CG-93115,Test-Customer-7,Corporate,United States,Los Angeles,Texas,60601,West,PROD-26713,Office Supplies,Chairs,Product 7,349.49,5,0.4,213.27,22,2025-04-30 19:52:26,stream
9,TEST-66427,2025-04-15,2025-04-02,Same Day,CG-75204,Test-Customer-8,Corporate,United States,New York,New York,10001,East,PROD-36968,Technology,Storage,Product 8,732.5,9,0.5,144.57,22,2025-04-30 19:52:26,stream
10,TEST-47345,2024-11-02,2025-04-22,Second Class,CG-40831,Test-Customer-9,Home Office,United States,Los Angeles,California,77001,Central,PROD-58164,Furniture,Chairs,Product 9,265.89,9,0.0,483.63,22,2025-04-30 19:52:26,stream
