Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-77764,2024-10-03,2025-04-28,First Class,CG-53369,Test-Customer-0,Home Office,United States,New York,California,85001,East,PROD-65931,Office Supplies,Binders,Product 0,726.83,9,0.5,255.7,79,2025-04-30 19:57:22,stream
2,TEST-29581,2024-10-04,2025-04-24,Second Class,CG-14009,Test-Customer-1,Consumer,United States,New York,New York,60601,West,PROD-34624,Furniture,Phones,Product 1,288.73,9,0.1,249.63,79,2025-04-30 19:57:22,stream
3,TEST-16103,2024-12-19,2025-04-12,Second Class,CG-41497,Test-Customer-2,Consumer,United States,Houston,California,77001,Central,PROD-25637,Technology,Tables,Product 2,884.23,4,0.1,59.65,79,2025-04-30 19:57:22,stream
4,TEST-50223,2024-12-16,2025-04-17,Same Day,CG-44222,Test-Customer-3,Corporate,United States,Los Angeles,Texas,60601,South,PROD-71109,Office Supplies,Phones,Product 3,982.57,3,0.5,7.51,79,2025-04-30 19:57:22,stream
5,TEST-80560,2024-06-18,2025-04-25,Standard Class,CG-96407,Test-Customer-4,Corporate,United States,Houston,New York,10001,Central,PROD-69107,Technology,Binders,Product 4,116.6,2,0.2,-60.97,79,2025-04-30 19:57:22,stream
6,TEST-83415,2025-01-26,2025-04-17,First Class,CG-31439,Test-Customer-5,Consumer,United States,Phoenix,New York,90001,West,PROD-29090,Technology,Storage,Product 5,734.19,5,0.2,457.97,79,2025-04-30 19:57:22,stream
7,TEST-16636,2024-10-18,2025-04-11,Same Day,CG-96524,Test-Customer-6,Consumer,United States,Houston,Arizona,85001,West,PROD-72129,Technology,Phones,Product 6,148.6,5,0.4,422.88,79,2025-04-30 19:57:22,stream
8,TEST-23895,2025-02-05,2025-04-11,Same Day,CG-68357,Test-Customer-7,Corporate,United States,Phoenix,Illinois,85001,Central,PROD-14700,Office Supplies,Tables,Product 7,958.33,1,0.0,477.44,79,2025-04-30 19:57:22,stream
9,TEST-39546,2024-09-18,2025-04-30,Standard Class,CG-50102,Test-Customer-8,Consumer,United States,Los Angeles,Arizona,60601,West,PROD-92837,Office Supplies,Chairs,Product 8,793.94,8,0.3,255.28,79,2025-04-30 19:57:22,stream
10,TEST-12657,2024-07-10,2025-04-01,Standard Class,CG-79963,Test-Customer-9,Consumer,United States,Los Angeles,New York,60601,South,PROD-96608,Office Supplies,Binders,Product 9,891.19,5,0.1,391.81,79,2025-04-30 19:57:22,stream
