Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-81596,2024-10-19,2025-04-22,Second Class,CG-73121,Test-Customer-0,Corporate,United States,Chicago,New York,60601,West,PROD-31908,Furniture,Chairs,Product 0,455.74,8,0.5,19.37,31,2025-04-30 19:53:22,stream
2,TEST-27294,2024-05-02,2025-04-21,First Class,CG-79738,Test-Customer-1,Consumer,United States,New York,Illinois,60601,East,PROD-85698,Furniture,Phones,Product 1,182.57,7,0.2,113.89,31,2025-04-30 19:53:22,stream
3,TEST-72970,2024-09-06,2025-04-25,First Class,CG-52566,Test-Customer-2,Consumer,United States,New York,Illinois,90001,West,PROD-26778,Office Supplies,Storage,Product 2,677.63,8,0.2,55.98,31,2025-04-30 19:53:22,stream
4,TEST-74253,2025-04-04,2025-04-17,Standard Class,CG-69391,Test-Customer-3,Consumer,United States,New York,Texas,60601,Central,PROD-97699,Furniture,Storage,Product 3,82.07,2,0.4,209.67,31,2025-04-30 19:53:22,stream
5,TEST-70166,2024-05-02,2025-04-17,First Class,CG-28829,Test-Customer-4,Home Office,United States,Phoenix,California,90001,Central,PROD-99218,Office Supplies,Chairs,Product 4,294.04,6,0.0,71.86,31,2025-04-30 19:53:22,stream
6,TEST-24893,2025-02-20,2025-04-28,Standard Class,CG-44663,Test-Customer-5,Corporate,United States,Phoenix,Texas,90001,Central,PROD-57799,Office Supplies,Chairs,Product 5,312.35,9,0.5,426.4,31,2025-04-30 19:53:22,stream
7,TEST-68690,2024-08-19,2025-04-11,Same Day,CG-61297,Test-Customer-6,Corporate,United States,Houston,California,60601,West,PROD-36286,Furniture,Binders,Product 6,93.32,7,0.3,331.29,31,2025-04-30 19:53:22,stream
8,TEST-57217,2024-05-22,2025-04-12,Standard Class,CG-74591,Test-Customer-7,Corporate,United States,Chicago,California,60601,South,PROD-29146,Technology,Chairs,Product 7,938.91,1,0.2,-15.16,31,2025-04-30 19:53:22,stream
9,TEST-37132,2024-05-26,2025-04-21,Second Class,CG-42923,Test-Customer-8,Home Office,United States,Chicago,Arizona,77001,East,PROD-16562,Furniture,Phones,Product 8,233.37,1,0.0,233.29,31,2025-04-30 19:53:22,stream
10,TEST-40529,2025-03-10,2025-04-29,First Class,CG-92405,Test-Customer-9,Consumer,United States,Los Angeles,Arizona,10001,East,PROD-67908,Furniture,Chairs,Product 9,536.16,8,0.5,-68.7,31,2025-04-30 19:53:22,stream
