Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-13825,2024-09-13,2025-04-13,First Class,CG-33771,Test-Customer-0,Corporate,United States,Phoenix,California,10001,West,PROD-81160,Technology,Chairs,Product 0,691.78,8,0.5,39.12,14,2025-04-30 19:51:46,stream
2,TEST-67382,2024-12-23,2025-04-23,Second Class,CG-51441,Test-Customer-1,Home Office,United States,Los Angeles,Arizona,60601,West,PROD-46125,Office Supplies,Phones,Product 1,711.8,4,0.4,150.96,14,2025-04-30 19:51:46,stream
3,TEST-52453,2024-11-13,2025-04-13,First Class,CG-70729,Test-Customer-2,Corporate,United States,Chicago,Illinois,90001,West,PROD-23558,Furniture,Storage,Product 2,776.08,9,0.2,330.05,14,2025-04-30 19:51:46,stream
4,TEST-22286,2025-02-28,2025-04-26,Same Day,CG-81209,Test-Customer-3,Consumer,United States,Chicago,New York,77001,Central,PROD-38571,Office Supplies,Tables,Product 3,780.3,5,0.2,363.58,14,2025-04-30 19:51:46,stream
5,TEST-61652,2025-01-13,2025-04-26,First Class,CG-43643,Test-Customer-4,Consumer,United States,Houston,New York,10001,East,PROD-47962,Technology,Storage,Product 4,479.33,9,0.3,318.71,14,2025-04-30 19:51:46,stream
6,TEST-36985,2025-04-04,2025-04-11,Standard Class,CG-25199,Test-Customer-5,Corporate,United States,Phoenix,Illinois,85001,Central,PROD-20866,Office Supplies,Chairs,Product 5,843.01,9,0.1,120.17,14,2025-04-30 19:51:46,stream
7,TEST-89452,2024-06-19,2025-04-09,Second Class,CG-96854,Test-Customer-6,Corporate,United States,Houston,Arizona,60601,South,PROD-79644,Technology,Storage,Product 6,957.48,3,0.0,137.45,14,2025-04-30 19:51:46,stream
8,TEST-57365,2024-06-02,2025-04-19,Second Class,CG-63164,Test-Customer-7,Corporate,United States,Phoenix,Illinois,60601,Central,PROD-28576,Office Supplies,Binders,Product 7,318.86,4,0.0,274.94,14,2025-04-30 19:51:46,stream
9,TEST-68500,2024-11-20,2025-04-16,First Class,CG-49901,Test-Customer-8,Corporate,United States,Houston,California,77001,West,PROD-79990,Furniture,Storage,Product 8,835.31,7,0.3,-44.3,14,2025-04-30 19:51:46,stream
10,TEST-84252,2024-10-19,2025-04-14,Second Class,CG-60687,Test-Customer-9,Corporate,United States,New York,New York,85001,South,PROD-26397,Technology,Binders,Product 9,206.22,5,0.1,47.84,14,2025-04-30 19:51:46,stream
