Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-25888,2024-11-21,2025-04-18,Standard Class,CG-57173,Test-Customer-0,Home Office,United States,Houston,Arizona,10001,West,PROD-15489,Technology,Tables,Product 0,264.92,2,0.5,479.18,2,2025-04-30 19:50:56,stream
2,TEST-86137,2024-09-10,2025-04-12,Same Day,CG-80665,Test-Customer-1,Corporate,United States,Chicago,New York,10001,West,PROD-57533,Furniture,Phones,Product 1,335.35,1,0.3,74.57,2,2025-04-30 19:50:56,stream
3,TEST-53955,2024-08-05,2025-04-10,First Class,CG-70378,Test-Customer-2,Consumer,United States,Los Angeles,California,10001,South,PROD-24633,Technology,Storage,Product 2,907.29,2,0.4,4.9,2,2025-04-30 19:50:56,stream
4,TEST-78380,2025-03-28,2025-04-14,Standard Class,CG-88973,Test-Customer-3,Corporate,United States,Houston,California,60601,Central,PROD-80375,Technology,Binders,Product 3,834.46,9,0.3,327.85,2,2025-04-30 19:50:56,stream
5,TEST-98756,2024-06-21,2025-04-02,Same Day,CG-69802,Test-Customer-4,Home Office,United States,Los Angeles,New York,60601,Central,PROD-93178,Office Supplies,Chairs,Product 4,305.19,7,0.2,373.58,2,2025-04-30 19:50:56,stream
6,TEST-96136,2024-12-24,2025-04-23,First Class,CG-35153,Test-Customer-5,Consumer,United States,Chicago,California,10001,West,PROD-38611,Technology,Phones,Product 5,768.9,4,0.5,467.2,2,2025-04-30 19:50:56,stream
7,TEST-18136,2024-10-21,2025-04-02,Second Class,CG-90632,Test-Customer-6,Home Office,United States,New York,Arizona,77001,Central,PROD-30972,Technology,Chairs,Product 6,31.77,4,0.0,342.24,2,2025-04-30 19:50:56,stream
8,TEST-56377,2024-09-13,2025-04-05,Standard Class,CG-57397,Test-Customer-7,Corporate,United States,Los Angeles,Illinois,10001,East,PROD-47340,Office Supplies,Storage,Product 7,185.17,5,0.2,337.47,2,2025-04-30 19:50:56,stream
9,TEST-73546,2024-09-13,2025-04-12,Second Class,CG-54941,Test-Customer-8,Consumer,United States,Phoenix,Arizona,90001,Central,PROD-98111,Technology,Tables,Product 8,936.91,4,0.1,240.35,2,2025-04-30 19:50:56,stream
10,TEST-11906,2024-07-11,2025-04-26,First Class,CG-13092,Test-Customer-9,Home Office,United States,Los Angeles,California,77001,Central,PROD-30843,Technology,Binders,Product 9,491.91,8,0.5,311.82,2,2025-04-30 19:50:56,stream
