Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-10081,2024-12-03,2025-04-24,Second Class,CG-91695,Test-Customer-0,Corporate,United States,Houston,Arizona,90001,East,PROD-55505,Office Supplies,Tables,Product 0,357.66,1,0.2,168.55,26,2025-04-30 19:52:57,stream
2,TEST-26945,2025-04-20,2025-04-13,Standard Class,CG-91234,Test-Customer-1,Home Office,United States,Los Angeles,New York,10001,East,PROD-46824,Furniture,Binders,Product 1,849.45,1,0.3,438.1,26,2025-04-30 19:52:57,stream
3,TEST-14823,2025-04-25,2025-04-17,First Class,CG-29272,Test-Customer-2,Consumer,United States,Houston,Arizona,10001,South,PROD-62985,Technology,Storage,Product 2,716.6,1,0.5,-35.47,26,2025-04-30 19:52:57,stream
4,TEST-48982,2025-04-14,2025-04-25,Second Class,CG-94442,Test-Customer-3,Home Office,United States,Chicago,New York,60601,East,PROD-81687,Furniture,Storage,Product 3,410.23,2,0.5,243.19,26,2025-04-30 19:52:57,stream
5,TEST-53890,2025-01-03,2025-04-12,Standard Class,CG-36595,Test-Customer-4,Corporate,United States,New York,California,60601,Central,PROD-42778,Office Supplies,Tables,Product 4,257.32,1,0.3,358.94,26,2025-04-30 19:52:57,stream
6,TEST-26730,2024-09-24,2025-04-09,Standard Class,CG-37829,Test-Customer-5,Corporate,United States,Houston,Texas,77001,South,PROD-72420,Furniture,Binders,Product 5,463.67,1,0.1,358.59,26,2025-04-30 19:52:57,stream
7,TEST-47228,2025-03-28,2025-04-20,Standard Class,CG-97492,Test-Customer-6,Consumer,United States,Chicago,Texas,85001,Central,PROD-43212,Office Supplies,Phones,Product 6,787.95,8,0.0,2.51,26,2025-04-30 19:52:57,stream
8,TEST-11174,2024-07-23,2025-04-14,First Class,CG-87264,Test-Customer-7,Corporate,United States,Houston,Texas,60601,East,PROD-65592,Technology,Storage,Product 7,519.96,9,0.4,-11.38,26,2025-04-30 19:52:57,stream
9,TEST-92955,2024-06-11,2025-04-08,Same Day,CG-62365,Test-Customer-8,Home Office,United States,Phoenix,Texas,77001,West,PROD-82647,Furniture,Tables,Product 8,792.98,2,0.0,81.07,26,2025-04-30 19:52:57,stream
10,TEST-33021,2024-06-12,2025-04-25,Standard Class,CG-93209,Test-Customer-9,Consumer,United States,Los Angeles,California,10001,West,PROD-69360,Office Supplies,Tables,Product 9,974.05,5,0.5,139.33,26,2025-04-30 19:52:57,stream
