Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-20274,2024-11-06,2025-04-17,Same Day,CG-10561,Test-Customer-0,Home Office,United States,Chicago,Illinois,10001,West,PROD-36959,Office Supplies,Phones,Product 0,905.49,1,0.3,-28.04,21,2025-04-30 19:52:31,stream
2,TEST-95365,2024-06-11,2025-04-05,First Class,CG-60886,Test-Customer-1,Home Office,United States,Los Angeles,New York,77001,South,PROD-49189,Furniture,Tables,Product 1,739.84,7,0.2,272.56,21,2025-04-30 19:52:31,stream
3,TEST-77968,2024-11-29,2025-04-13,Same Day,CG-55045,Test-Customer-2,Home Office,United States,Houston,New York,77001,West,PROD-83018,Technology,Phones,Product 2,136.2,1,0.3,258.22,21,2025-04-30 19:52:31,stream
4,TEST-72787,2024-08-25,2025-04-05,Same Day,CG-24203,Test-Customer-3,Consumer,United States,Chicago,Arizona,60601,South,PROD-97584,Technology,Tables,Product 3,660.48,8,0.2,-43.56,21,2025-04-30 19:52:31,stream
5,TEST-19796,2025-03-12,2025-04-03,First Class,CG-86980,Test-Customer-4,Consumer,United States,Los Angeles,New York,77001,East,PROD-44954,Office Supplies,Storage,Product 4,926.79,8,0.0,454.4,21,2025-04-30 19:52:31,stream
6,TEST-86829,2024-08-05,2025-04-19,Second Class,CG-75350,Test-Customer-5,Corporate,United States,Chicago,Illinois,85001,Central,PROD-80982,Office Supplies,Chairs,Product 5,499.8,4,0.4,-58.33,21,2025-04-30 19:52:31,stream
7,TEST-75172,2024-06-05,2025-04-13,Same Day,CG-36991,Test-Customer-6,Corporate,United States,Los Angeles,New York,10001,Central,PROD-80893,Office Supplies,Phones,Product 6,775.92,7,0.3,399.11,21,2025-04-30 19:52:31,stream
8,TEST-53635,2024-08-08,2025-04-27,First Class,CG-71672,Test-Customer-7,Consumer,United States,Phoenix,Arizona,90001,South,PROD-78533,Technology,Binders,Product 7,949.09,8,0.2,214.62,21,2025-04-30 19:52:31,stream
9,TEST-19000,2025-02-12,2025-04-15,Same Day,CG-15252,Test-Customer-8,Corporate,United States,Chicago,Arizona,77001,East,PROD-27931,Technology,Storage,Product 8,43.99,3,0.0,33.53,21,2025-04-30 19:52:31,stream
10,TEST-61809,2025-04-30,2025-04-09,Second Class,CG-71245,Test-Customer-9,Home Office,United States,Los Angeles,Illinois,85001,South,PROD-16842,Technology,Tables,Product 9,322.64,9,0.2,1.52,21,2025-04-30 19:52:31,stream
