Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-45977,2024-12-25,2025-04-23,Second Class,CG-70724,Test-Customer-0,Consumer,United States,Houston,California,77001,Central,PROD-21901,Office Supplies,Tables,Product 0,798.57,3,0.3,354.23,67,2025-04-30 19:56:12,stream
2,TEST-11022,2025-01-24,2025-04-20,Standard Class,CG-42461,Test-Customer-1,Corporate,United States,Phoenix,Texas,77001,West,PROD-34007,Office Supplies,Binders,Product 1,910.02,9,0.0,-72.35,67,2025-04-30 19:56:12,stream
3,TEST-72103,2024-10-08,2025-04-09,Same Day,CG-76510,Test-Customer-2,Home Office,United States,Los Angeles,Illinois,85001,Central,PROD-28561,Technology,Binders,Product 2,928.87,1,0.0,-46.75,67,2025-04-30 19:56:12,stream
4,TEST-43888,2025-03-17,2025-04-26,Same Day,CG-30395,Test-Customer-3,Consumer,United States,Houston,Illinois,90001,Central,PROD-29653,Furniture,Binders,Product 3,180.76,8,0.5,365.69,67,2025-04-30 19:56:12,stream
5,TEST-30362,2024-12-25,2025-04-28,First Class,CG-89322,Test-Customer-4,Consumer,United States,Phoenix,New York,77001,West,PROD-20195,Office Supplies,Tables,Product 4,50.72,8,0.5,14.21,67,2025-04-30 19:56:12,stream
6,TEST-55072,2024-12-28,2025-04-15,First Class,CG-43392,Test-Customer-5,Consumer,United States,Los Angeles,Illinois,77001,Central,PROD-65321,Office Supplies,Storage,Product 5,880.22,6,0.2,274.72,67,2025-04-30 19:56:12,stream
7,TEST-14066,2024-10-08,2025-04-07,Standard Class,CG-27530,Test-Customer-6,Home Office,United States,Chicago,Illinois,85001,East,PROD-88996,Office Supplies,Binders,Product 6,161.44,4,0.3,-87.81,67,2025-04-30 19:56:12,stream
8,TEST-13629,2025-02-12,2025-04-28,Second Class,CG-74748,Test-Customer-7,Consumer,United States,New York,Arizona,10001,Central,PROD-47722,Technology,Chairs,Product 7,888.3,2,0.4,243.09,67,2025-04-30 19:56:12,stream
9,TEST-86109,2024-12-19,2025-04-21,First Class,CG-34860,Test-Customer-8,Consumer,United States,Phoenix,Arizona,85001,East,PROD-17702,Office Supplies,Chairs,Product 8,871.69,2,0.1,-6.07,67,2025-04-30 19:56:12,stream
10,TEST-50728,2025-02-27,2025-04-26,Standard Class,CG-37563,Test-Customer-9,Home Office,United States,Chicago,Texas,10001,West,PROD-86307,Office Supplies,Tables,Product 9,308.38,7,0.0,-29.76,67,2025-04-30 19:56:12,stream
