Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-36009,2025-01-11,2025-04-06,First Class,CG-30569,Test-Customer-0,Home Office,United States,Chicago,Illinois,85001,Central,PROD-98597,Technology,Chairs,Product 0,803.4,3,0.5,-27.92,47,2025-04-30 19:54:32,stream
2,TEST-64417,2024-06-10,2025-04-10,Same Day,CG-93107,Test-Customer-1,Corporate,United States,Chicago,New York,77001,West,PROD-29612,Technology,Phones,Product 1,867.2,6,0.2,389.02,47,2025-04-30 19:54:32,stream
3,TEST-55674,2024-09-07,2025-04-21,Same Day,CG-56343,Test-Customer-2,Consumer,United States,New York,New York,60601,Central,PROD-42096,Office Supplies,Chairs,Product 2,920.4,1,0.0,35.91,47,2025-04-30 19:54:32,stream
4,TEST-47012,2024-10-11,2025-04-03,Second Class,CG-84291,Test-Customer-3,Home Office,United States,Chicago,Illinois,60601,Central,PROD-47900,Technology,Binders,Product 3,781.11,3,0.4,-90.1,47,2025-04-30 19:54:32,stream
5,TEST-65820,2024-12-26,2025-04-11,First Class,CG-11414,Test-Customer-4,Home Office,United States,Phoenix,California,85001,South,PROD-24825,Technology,Chairs,Product 4,368.71,6,0.4,307.16,47,2025-04-30 19:54:32,stream
6,TEST-38807,2024-07-16,2025-04-21,Same Day,CG-51504,Test-Customer-5,Consumer,United States,Phoenix,Texas,60601,South,PROD-64612,Technology,Phones,Product 5,644.01,3,0.4,-19.67,47,2025-04-30 19:54:32,stream
7,TEST-10700,2024-06-26,2025-04-02,First Class,CG-83579,Test-Customer-6,Consumer,United States,Los Angeles,Illinois,85001,Central,PROD-20830,Office Supplies,Chairs,Product 6,871.53,5,0.2,151.77,47,2025-04-30 19:54:32,stream
8,TEST-42486,2024-05-04,2025-04-18,Standard Class,CG-33586,Test-Customer-7,Corporate,United States,Phoenix,Texas,77001,Central,PROD-28472,Office Supplies,Phones,Product 7,869.64,9,0.1,360.73,47,2025-04-30 19:54:32,stream
9,TEST-94145,2024-12-19,2025-04-14,Standard Class,CG-22033,Test-Customer-8,Consumer,United States,Houston,Arizona,90001,Central,PROD-78055,Furniture,Binders,Product 8,632.23,9,0.2,31.7,47,2025-04-30 19:54:32,stream
10,TEST-56918,2025-01-30,2025-04-09,First Class,CG-83923,Test-Customer-9,Consumer,United States,New York,Arizona,90001,Central,PROD-99078,Furniture,Storage,Product 9,187.63,1,0.5,456.09,47,2025-04-30 19:54:32,stream
