Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-32290,2024-05-22,2025-04-15,Standard Class,CG-28099,Test-Customer-0,Consumer,United States,New York,Texas,77001,South,PROD-35613,Technology,Binders,Product 0,877.58,3,0.1,336.37,13,2025-04-30 19:51:41,stream
2,TEST-83968,2025-04-06,2025-04-15,Second Class,CG-20561,Test-Customer-1,Consumer,United States,Los Angeles,Texas,85001,South,PROD-99717,Technology,Tables,Product 1,652.52,9,0.0,474.52,13,2025-04-30 19:51:41,stream
3,TEST-94978,2025-02-08,2025-04-03,Standard Class,CG-40756,Test-Customer-2,Corporate,United States,Phoenix,Texas,60601,South,PROD-23781,Technology,Binders,Product 2,168.77,4,0.0,492.64,13,2025-04-30 19:51:41,stream
4,TEST-72235,2025-02-22,2025-04-08,Standard Class,CG-10346,Test-Customer-3,Consumer,United States,Phoenix,Illinois,10001,South,PROD-30526,Office Supplies,Phones,Product 3,225.36,1,0.0,-39.09,13,2025-04-30 19:51:41,stream
5,TEST-85532,2025-02-04,2025-04-22,Same Day,CG-32241,Test-Customer-4,Corporate,United States,Los Angeles,Texas,60601,South,PROD-63828,Technology,Storage,Product 4,934.46,7,0.2,153.9,13,2025-04-30 19:51:41,stream
6,TEST-46500,2024-07-10,2025-04-28,Same Day,CG-20736,Test-Customer-5,Consumer,United States,New York,Illinois,77001,South,PROD-90751,Furniture,Binders,Product 5,755.38,5,0.1,246.4,13,2025-04-30 19:51:41,stream
7,TEST-82550,2025-03-13,2025-04-10,Second Class,CG-50645,Test-Customer-6,Corporate,United States,Houston,Texas,77001,East,PROD-17815,Office Supplies,Storage,Product 6,999.07,8,0.0,427.98,13,2025-04-30 19:51:41,stream
8,TEST-69722,2025-03-31,2025-04-28,Standard Class,CG-23053,Test-Customer-7,Consumer,United States,Chicago,Illinois,77001,South,PROD-18749,Furniture,Tables,Product 7,848.37,1,0.2,108.76,13,2025-04-30 19:51:41,stream
9,TEST-63120,2025-04-07,2025-04-25,Second Class,CG-31717,Test-Customer-8,Home Office,United States,Chicago,California,85001,West,PROD-29068,Office Supplies,Storage,Product 8,385.17,4,0.5,-54.36,13,2025-04-30 19:51:41,stream
10,TEST-66166,2024-06-06,2025-04-01,Same Day,CG-80866,Test-Customer-9,Corporate,United States,Houston,Arizona,10001,Central,PROD-55585,Furniture,Phones,Product 9,582.14,3,0.2,206.13,13,2025-04-30 19:51:41,stream
