Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-34052,2025-01-09,2025-04-29,Same Day,CG-98074,Test-Customer-0,Corporate,United States,Chicago,California,60601,Central,PROD-33581,Office Supplies,Storage,Product 0,596.3,5,0.4,-64.67,50,2025-04-30 19:54:47,stream
2,TEST-39989,2024-09-21,2025-04-01,Same Day,CG-44051,Test-Customer-1,Consumer,United States,Los Angeles,New York,77001,South,PROD-73443,Office Supplies,Tables,Product 1,763.44,5,0.2,167.31,50,2025-04-30 19:54:47,stream
3,TEST-20135,2025-04-22,2025-04-16,First Class,CG-82458,Test-Customer-2,Home Office,United States,Chicago,Arizona,85001,South,PROD-91901,Technology,Tables,Product 2,196.13,4,0.3,382.45,50,2025-04-30 19:54:47,stream
4,TEST-44442,2025-03-30,2025-04-30,Same Day,CG-80827,Test-Customer-3,Home Office,United States,Houston,Illinois,77001,East,PROD-87623,Technology,Chairs,Product 3,246.46,9,0.2,156.4,50,2025-04-30 19:54:47,stream
5,TEST-10191,2024-05-16,2025-04-08,First Class,CG-15832,Test-Customer-4,Home Office,United States,Houston,Texas,85001,Central,PROD-42287,Furniture,Phones,Product 4,140.7,4,0.1,75.83,50,2025-04-30 19:54:47,stream
6,TEST-13111,2024-07-01,2025-04-12,Second Class,CG-28487,Test-Customer-5,Home Office,United States,New York,Arizona,10001,Central,PROD-77520,Furniture,Phones,Product 5,229.73,2,0.3,308.94,50,2025-04-30 19:54:47,stream
7,TEST-54103,2024-10-24,2025-04-19,Second Class,CG-87264,Test-Customer-6,Corporate,United States,Phoenix,Illinois,90001,Central,PROD-39055,Office Supplies,Chairs,Product 6,914.42,5,0.4,326.45,50,2025-04-30 19:54:47,stream
8,TEST-42419,2024-08-13,2025-04-28,Second Class,CG-31082,Test-Customer-7,Home Office,United States,Los Angeles,Illinois,10001,South,PROD-26807,Furniture,Phones,Product 7,338.6,7,0.1,12.76,50,2025-04-30 19:54:47,stream
9,TEST-44087,2025-02-15,2025-04-05,First Class,CG-51619,Test-Customer-8,Consumer,United States,New York,California,10001,South,PROD-47143,Office Supplies,Storage,Product 8,34.44,8,0.0,492.05,50,2025-04-30 19:54:47,stream
10,TEST-22572,2024-07-14,2025-04-16,Standard Class,CG-73651,Test-Customer-9,Consumer,United States,Los Angeles,New York,77001,West,PROD-29279,Office Supplies,Storage,Product 9,236.46,7,0.4,399.09,50,2025-04-30 19:54:47,stream
