Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-86279,2024-10-03,2025-04-28,Same Day,CG-30107,Test-Customer-0,Home Office,United States,Houston,New York,10001,Central,PROD-16652,Technology,Chairs,Product 0,284.29,5,0.3,390.63,29,2025-04-30 19:53:12,stream
2,TEST-68406,2024-07-13,2025-04-01,Standard Class,CG-52576,Test-Customer-1,Corporate,United States,Phoenix,Illinois,90001,Central,PROD-60305,Office Supplies,Phones,Product 1,333.07,6,0.2,368.64,29,2025-04-30 19:53:12,stream
3,TEST-40565,2024-10-27,2025-04-23,Same Day,CG-70386,Test-Customer-2,Consumer,United States,Los Angeles,Arizona,10001,South,PROD-62387,Technology,Chairs,Product 2,480.98,9,0.2,184.85,29,2025-04-30 19:53:12,stream
4,TEST-38921,2025-04-30,2025-04-15,Second Class,CG-41095,Test-Customer-3,Consumer,United States,New York,New York,60601,East,PROD-18730,Furniture,Chairs,Product 3,745.95,2,0.1,437.26,29,2025-04-30 19:53:12,stream
5,TEST-95798,2024-07-18,2025-04-03,Second Class,CG-62695,Test-Customer-4,Corporate,United States,New York,California,60601,East,PROD-32035,Furniture,Phones,Product 4,257.34,1,0.4,-86.39,29,2025-04-30 19:53:12,stream
6,TEST-45854,2024-08-19,2025-04-02,First Class,CG-19147,Test-Customer-5,Consumer,United States,New York,Texas,90001,West,PROD-17005,Office Supplies,Storage,Product 5,728.96,3,0.1,397.86,29,2025-04-30 19:53:12,stream
7,TEST-13346,2024-09-19,2025-04-27,Same Day,CG-84228,Test-Customer-6,Corporate,United States,Phoenix,New York,85001,Central,PROD-45208,Furniture,Chairs,Product 6,921.74,2,0.1,308.44,29,2025-04-30 19:53:12,stream
8,TEST-26019,2024-07-26,2025-04-28,Same Day,CG-29487,Test-Customer-7,Consumer,United States,Los Angeles,Texas,77001,East,PROD-73097,Office Supplies,Tables,Product 7,758.42,2,0.0,0.5,29,2025-04-30 19:53:12,stream
9,TEST-66995,2025-02-04,2025-04-03,Second Class,CG-79819,Test-Customer-8,Corporate,United States,Houston,Texas,90001,East,PROD-62796,Technology,Binders,Product 8,522.86,5,0.2,226.51,29,2025-04-30 19:53:12,stream
10,TEST-68676,2024-07-24,2025-04-15,First Class,CG-38155,Test-Customer-9,Corporate,United States,Houston,Illinois,10001,Central,PROD-32745,Office Supplies,Binders,Product 9,660.15,5,0.3,424.86,29,2025-04-30 19:53:12,stream
