Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-91373,2024-08-23,2025-04-25,Second Class,CG-70606,Test-Customer-0,Consumer,United States,Phoenix,Texas,77001,East,PROD-73360,Furniture,Tables,Product 0,236.43,3,0.5,401.29,61,2025-04-30 19:55:42,stream
2,TEST-24489,2024-05-25,2025-04-11,Second Class,CG-65055,Test-Customer-1,Consumer,United States,Phoenix,Texas,60601,South,PROD-55871,Technology,Chairs,Product 1,408.05,9,0.2,418.72,61,2025-04-30 19:55:42,stream
3,TEST-65641,2024-06-21,2025-04-05,Standard Class,CG-70128,Test-Customer-2,Consumer,United States,Houston,Texas,90001,East,PROD-19544,Technology,Storage,Product 2,650.45,2,0.5,473.72,61,2025-04-30 19:55:42,stream
4,TEST-53879,2024-06-13,2025-04-13,Same Day,CG-42483,Test-Customer-3,Home Office,United States,Los Angeles,Arizona,77001,West,PROD-54344,Furniture,Chairs,Product 3,622.34,4,0.4,-27.91,61,2025-04-30 19:55:42,stream
5,TEST-88008,2024-10-05,2025-04-08,Same Day,CG-48932,Test-Customer-4,Corporate,United States,Houston,Illinois,60601,Central,PROD-89896,Furniture,Tables,Product 4,631.06,9,0.5,471.66,61,2025-04-30 19:55:42,stream
6,TEST-84902,2024-05-24,2025-04-07,Second Class,CG-66249,Test-Customer-5,Consumer,United States,Phoenix,Texas,77001,West,PROD-18864,Technology,Binders,Product 5,703.26,7,0.0,466.73,61,2025-04-30 19:55:42,stream
7,TEST-79400,2024-08-05,2025-04-25,Second Class,CG-35250,Test-Customer-6,Consumer,United States,Phoenix,California,85001,East,PROD-93971,Office Supplies,Tables,Product 6,336.47,2,0.1,-73.58,61,2025-04-30 19:55:42,stream
8,TEST-53632,2024-09-26,2025-04-20,Second Class,CG-88872,Test-Customer-7,Corporate,United States,Chicago,Illinois,10001,South,PROD-51341,Technology,Tables,Product 7,921.81,3,0.0,317.73,61,2025-04-30 19:55:42,stream
9,TEST-33059,2024-05-22,2025-04-04,Standard Class,CG-14580,Test-Customer-8,Corporate,United States,New York,California,10001,Central,PROD-45598,Office Supplies,Binders,Product 8,857.44,9,0.0,378.7,61,2025-04-30 19:55:42,stream
10,TEST-95141,2024-08-27,2025-04-23,Standard Class,CG-65962,Test-Customer-9,Consumer,United States,Chicago,Arizona,60601,East,PROD-42714,Technology,Chairs,Product 9,27.38,6,0.3,499.76,61,2025-04-30 19:55:42,stream
