Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-57065,2025-01-21,2025-04-26,Standard Class,CG-16822,Test-Customer-0,Consumer,United States,Phoenix,California,10001,Central,PROD-85829,Furniture,Tables,Product 0,443.38,7,0.1,73.9,79,2025-04-30 19:57:12,stream
2,TEST-87354,2025-03-16,2025-04-15,First Class,CG-29149,Test-Customer-1,Home Office,United States,Los Angeles,New York,77001,East,PROD-89320,Furniture,Storage,Product 1,901.8,7,0.5,120.15,79,2025-04-30 19:57:12,stream
3,TEST-98665,2024-05-18,2025-04-22,Standard Class,CG-51637,Test-Customer-2,Consumer,United States,Houston,New York,77001,West,PROD-40893,Office Supplies,Phones,Product 2,690.34,5,0.3,296.76,79,2025-04-30 19:57:12,stream
4,TEST-12202,2025-02-11,2025-04-01,Standard Class,CG-84558,Test-Customer-3,Consumer,United States,Houston,New York,10001,Central,PROD-94857,Furniture,Chairs,Product 3,636.25,3,0.0,219.52,79,2025-04-30 19:57:12,stream
5,TEST-28173,2024-07-30,2025-04-01,Standard Class,CG-93070,Test-Customer-4,Consumer,United States,Phoenix,Texas,77001,West,PROD-17902,Office Supplies,Tables,Product 4,167.43,9,0.5,79.57,79,2025-04-30 19:57:12,stream
6,TEST-49324,2025-01-04,2025-04-16,Same Day,CG-51175,Test-Customer-5,Home Office,United States,Phoenix,Texas,85001,South,PROD-96967,Furniture,Storage,Product 5,302.82,3,0.1,-45.21,79,2025-04-30 19:57:12,stream
7,TEST-30332,2024-06-12,2025-04-13,Second Class,CG-92834,Test-Customer-6,Home Office,United States,Phoenix,New York,77001,South,PROD-48108,Technology,Chairs,Product 6,607.11,9,0.3,-99.75,79,2025-04-30 19:57:12,stream
8,TEST-34233,2024-09-06,2025-04-09,Same Day,CG-57918,Test-Customer-7,Consumer,United States,Los Angeles,Illinois,90001,South,PROD-95080,Furniture,Phones,Product 7,835.37,7,0.2,246.66,79,2025-04-30 19:57:12,stream
9,TEST-20748,2024-05-12,2025-04-29,Second Class,CG-49284,Test-Customer-8,Home Office,United States,Phoenix,Arizona,85001,Central,PROD-79457,Furniture,Tables,Product 8,123.76,4,0.1,121.0,79,2025-04-30 19:57:12,stream
10,TEST-76806,2024-10-24,2025-04-26,First Class,CG-74752,Test-Customer-9,Consumer,United States,Chicago,Illinois,77001,East,PROD-99815,Technology,Phones,Product 9,935.71,2,0.1,-49.74,79,2025-04-30 19:57:12,stream
