Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-70810,2025-01-25,2025-04-29,Second Class,CG-53760,Test-Customer-0,Home Office,United States,Phoenix,New York,10001,Central,PROD-57733,Technology,Phones,Product 0,810.37,3,0.2,98.99,45,2025-04-30 19:54:22,stream
2,TEST-94153,2025-03-12,2025-04-18,Same Day,CG-81849,Test-Customer-1,Consumer,United States,Phoenix,Texas,60601,Central,PROD-63516,Technology,Storage,Product 1,587.26,3,0.0,236.59,45,2025-04-30 19:54:22,stream
3,TEST-48560,2024-12-09,2025-04-07,Standard Class,CG-88137,Test-Customer-2,Corporate,United States,Houston,New York,77001,Central,PROD-41210,Furniture,Tables,Product 2,105.22,8,0.4,423.98,45,2025-04-30 19:54:22,stream
4,TEST-64815,2024-11-01,2025-04-08,First Class,CG-81241,Test-Customer-3,Home Office,United States,Los Angeles,New York,10001,South,PROD-75311,Furniture,Binders,Product 3,357.5,7,0.5,-68.14,45,2025-04-30 19:54:22,stream
5,TEST-85105,2024-11-25,2025-04-10,Standard Class,CG-42102,Test-Customer-4,Corporate,United States,Chicago,New York,77001,South,PROD-85288,Furniture,Chairs,Product 4,798.86,2,0.5,290.88,45,2025-04-30 19:54:22,stream
6,TEST-74518,2025-02-09,2025-04-07,Standard Class,CG-68389,Test-Customer-5,Home Office,United States,Chicago,California,85001,South,PROD-68820,Furniture,Phones,Product 5,739.66,2,0.1,15.01,45,2025-04-30 19:54:22,stream
7,TEST-52700,2025-01-02,2025-04-16,First Class,CG-51056,Test-Customer-6,Corporate,United States,Los Angeles,New York,60601,West,PROD-30271,Furniture,Tables,Product 6,430.12,2,0.1,361.15,45,2025-04-30 19:54:22,stream
8,TEST-87062,2025-03-27,2025-04-03,Same Day,CG-34622,Test-Customer-7,Consumer,United States,Los Angeles,California,10001,East,PROD-43889,Furniture,Chairs,Product 7,539.67,9,0.1,240.03,45,2025-04-30 19:54:22,stream
9,TEST-13662,2025-03-31,2025-04-29,Standard Class,CG-45428,Test-Customer-8,Corporate,United States,Los Angeles,Arizona,85001,Central,PROD-51844,Technology,Chairs,Product 8,534.34,4,0.2,-14.98,45,2025-04-30 19:54:22,stream
10,TEST-63255,2025-01-09,2025-04-25,Second Class,CG-60247,Test-Customer-9,Home Office,United States,New York,Arizona,77001,West,PROD-49854,Office Supplies,Storage,Product 9,472.48,4,0.0,380.87,45,2025-04-30 19:54:22,stream
