Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-19580,2024-07-09,2025-04-01,Second Class,CG-63921,Test-Customer-0,Home Office,United States,New York,New York,85001,South,PROD-36211,Furniture,Chairs,Product 0,784.67,1,0.1,496.53,33,2025-04-30 19:53:22,stream
2,TEST-17532,2024-09-16,2025-04-01,First Class,CG-83262,Test-Customer-1,Corporate,United States,Phoenix,Texas,77001,West,PROD-49106,Office Supplies,Phones,Product 1,665.1,3,0.5,310.24,33,2025-04-30 19:53:22,stream
3,TEST-66597,2024-08-14,2025-04-28,Same Day,CG-26668,Test-Customer-2,Corporate,United States,Los Angeles,New York,90001,West,PROD-56710,Technology,Binders,Product 2,303.13,1,0.2,39.19,33,2025-04-30 19:53:22,stream
4,TEST-24873,2024-11-10,2025-04-27,Second Class,CG-48613,Test-Customer-3,Consumer,United States,Phoenix,Texas,60601,West,PROD-10589,Office Supplies,Storage,Product 3,282.2,2,0.5,370.54,33,2025-04-30 19:53:22,stream
5,TEST-60031,2025-03-14,2025-04-08,Second Class,CG-21242,Test-Customer-4,Consumer,United States,Houston,New York,90001,South,PROD-50522,Office Supplies,Chairs,Product 4,284.19,1,0.4,42.39,33,2025-04-30 19:53:22,stream
6,TEST-68513,2024-07-15,2025-04-23,Standard Class,CG-42338,Test-Customer-5,Home Office,United States,Chicago,Arizona,60601,East,PROD-29632,Office Supplies,Binders,Product 5,417.03,1,0.1,480.23,33,2025-04-30 19:53:22,stream
7,TEST-57758,2025-04-06,2025-04-20,First Class,CG-92499,Test-Customer-6,Consumer,United States,Phoenix,Texas,77001,West,PROD-51469,Furniture,Phones,Product 6,619.49,6,0.2,191.2,33,2025-04-30 19:53:22,stream
8,TEST-96332,2025-01-21,2025-04-01,Same Day,CG-30359,Test-Customer-7,Home Office,United States,New York,California,85001,East,PROD-97868,Furniture,Storage,Product 7,276.91,9,0.4,-31.55,33,2025-04-30 19:53:22,stream
9,TEST-30309,2025-02-01,2025-04-05,Standard Class,CG-95619,Test-Customer-8,Corporate,United States,Phoenix,Illinois,60601,West,PROD-10418,Furniture,Binders,Product 8,991.85,9,0.3,-27.74,33,2025-04-30 19:53:22,stream
10,TEST-94076,2024-09-21,2025-04-22,Second Class,CG-40494,Test-Customer-9,Corporate,United States,New York,Texas,10001,South,PROD-44812,Technology,Binders,Product 9,398.14,1,0.2,391.18,33,2025-04-30 19:53:22,stream
