Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-59111,2024-08-25,2025-04-01,Standard Class,CG-86340,Test-Customer-0,Consumer,United States,Chicago,California,10001,South,PROD-35351,Furniture,Binders,Product 0,945.24,8,0.5,205.04,6,2025-04-30 19:51:06,stream
2,TEST-63597,2024-05-23,2025-04-10,First Class,CG-81235,Test-Customer-1,Consumer,United States,New York,New York,85001,East,PROD-84577,Technology,Phones,Product 1,907.57,2,0.1,-79.68,6,2025-04-30 19:51:06,stream
3,TEST-93799,2024-12-06,2025-04-22,Second Class,CG-12547,Test-Customer-2,Consumer,United States,Los Angeles,Illinois,60601,South,PROD-56024,Office Supplies,Chairs,Product 2,366.35,7,0.1,345.22,6,2025-04-30 19:51:06,stream
4,TEST-70299,2024-09-05,2025-04-19,Standard Class,CG-69023,Test-Customer-3,Consumer,United States,Phoenix,New York,90001,Central,PROD-44418,Furniture,Binders,Product 3,628.49,8,0.1,356.89,6,2025-04-30 19:51:06,stream
5,TEST-40368,2025-03-12,2025-04-27,Second Class,CG-43491,Test-Customer-4,Home Office,United States,Phoenix,Illinois,85001,Central,PROD-80111,Office Supplies,Chairs,Product 4,877.7,7,0.1,247.41,6,2025-04-30 19:51:06,stream
6,TEST-48790,2024-09-16,2025-04-08,Standard Class,CG-10394,Test-Customer-5,Consumer,United States,Phoenix,Illinois,60601,Central,PROD-84057,Office Supplies,Tables,Product 5,809.59,7,0.3,468.93,6,2025-04-30 19:51:06,stream
7,TEST-62598,2025-01-15,2025-04-11,Standard Class,CG-34316,Test-Customer-6,Corporate,United States,Houston,Arizona,77001,South,PROD-81322,Technology,Chairs,Product 6,331.19,3,0.4,472.89,6,2025-04-30 19:51:06,stream
8,TEST-18118,2024-08-09,2025-04-27,Standard Class,CG-86096,Test-Customer-7,Corporate,United States,Chicago,California,90001,East,PROD-99824,Furniture,Storage,Product 7,83.49,3,0.4,70.22,6,2025-04-30 19:51:06,stream
9,TEST-22942,2025-02-18,2025-04-01,First Class,CG-49124,Test-Customer-8,Consumer,United States,Houston,California,90001,South,PROD-37074,Technology,Chairs,Product 8,218.22,7,0.1,-19.5,6,2025-04-30 19:51:06,stream
10,TEST-58958,2025-03-10,2025-04-29,Same Day,CG-74727,Test-Customer-9,Consumer,United States,Phoenix,New York,60601,South,PROD-14575,Office Supplies,Chairs,Product 9,317.18,2,0.2,439.9,6,2025-04-30 19:51:06,stream
