Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-72206,2025-01-07,2025-04-16,Second Class,CG-57533,Test-Customer-0,Home Office,United States,Chicago,New York,60601,West,PROD-92712,Furniture,Chairs,Product 0,195.89,8,0.2,-14.63,52,2025-04-30 19:54:57,stream
2,TEST-69697,2025-03-20,2025-04-27,Second Class,CG-88108,Test-Customer-1,Home Office,United States,Phoenix,Arizona,10001,Central,PROD-34399,Furniture,Tables,Product 1,380.11,5,0.0,259.58,52,2025-04-30 19:54:57,stream
3,TEST-36173,2024-09-03,2025-04-03,First Class,CG-87532,Test-Customer-2,Corporate,United States,Houston,Texas,10001,East,PROD-60871,Furniture,Tables,Product 2,120.33,7,0.0,473.24,52,2025-04-30 19:54:57,stream
4,TEST-36850,2025-03-01,2025-04-15,First Class,CG-61309,Test-Customer-3,Corporate,United States,Phoenix,New York,10001,East,PROD-16655,Furniture,Tables,Product 3,710.84,7,0.3,-3.66,52,2025-04-30 19:54:57,stream
5,TEST-75832,2025-04-23,2025-04-14,Second Class,CG-43242,Test-Customer-4,Consumer,United States,New York,New York,77001,South,PROD-93302,Technology,Tables,Product 4,907.42,5,0.5,169.45,52,2025-04-30 19:54:57,stream
6,TEST-76768,2024-08-24,2025-04-13,Same Day,CG-27318,Test-Customer-5,Home Office,United States,Phoenix,Arizona,77001,Central,PROD-75511,Furniture,Phones,Product 5,766.17,5,0.3,97.44,52,2025-04-30 19:54:57,stream
7,TEST-50125,2024-05-25,2025-04-12,Same Day,CG-83151,Test-Customer-6,Home Office,United States,Phoenix,New York,60601,Central,PROD-41502,Office Supplies,Phones,Product 6,423.67,3,0.4,246.97,52,2025-04-30 19:54:57,stream
8,TEST-61954,2024-07-01,2025-04-04,Standard Class,CG-44095,Test-Customer-7,Home Office,United States,Houston,Illinois,10001,West,PROD-87633,Office Supplies,Storage,Product 7,963.54,6,0.3,221.62,52,2025-04-30 19:54:57,stream
9,TEST-44612,2025-04-13,2025-04-30,Second Class,CG-34067,Test-Customer-8,Consumer,United States,Houston,Arizona,90001,West,PROD-86768,Furniture,Tables,Product 8,550.64,3,0.3,481.68,52,2025-04-30 19:54:57,stream
10,TEST-85972,2024-05-20,2025-04-08,Standard Class,CG-86931,Test-Customer-9,Consumer,United States,Houston,New York,10001,West,PROD-53860,Office Supplies,Tables,Product 9,818.91,2,0.0,219.17,52,2025-04-30 19:54:57,stream
