Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-36772,2025-01-12,2025-04-23,Same Day,CG-81029,Test-Customer-0,Corporate,United States,Houston,Texas,77001,West,PROD-61790,Technology,Chairs,Product 0,466.62,8,0.2,404.95,35,2025-04-30 19:53:32,stream
2,TEST-44480,2024-07-18,2025-04-30,Second Class,CG-35556,Test-Customer-1,Consumer,United States,Chicago,New York,60601,South,PROD-33711,Office Supplies,Chairs,Product 1,608.94,2,0.3,210.68,35,2025-04-30 19:53:32,stream
3,TEST-39923,2025-04-29,2025-04-28,Standard Class,CG-22385,Test-Customer-2,Corporate,United States,New York,Illinois,90001,West,PROD-31082,Office Supplies,Binders,Product 2,723.81,5,0.0,477.07,35,2025-04-30 19:53:32,stream
4,TEST-78815,2025-03-04,2025-04-15,Standard Class,CG-70525,Test-Customer-3,Corporate,United States,Los Angeles,California,85001,Central,PROD-21434,Office Supplies,Binders,Product 3,771.68,8,0.2,-88.57,35,2025-04-30 19:53:32,stream
5,TEST-13933,2025-03-11,2025-04-19,Same Day,CG-29153,Test-Customer-4,Corporate,United States,Chicago,California,10001,West,PROD-59989,Office Supplies,Phones,Product 4,572.2,8,0.5,432.01,35,2025-04-30 19:53:32,stream
6,TEST-81203,2025-03-27,2025-04-23,Second Class,CG-76221,Test-Customer-5,Consumer,United States,New York,Illinois,90001,Central,PROD-81656,Office Supplies,Phones,Product 5,549.38,7,0.5,491.28,35,2025-04-30 19:53:32,stream
7,TEST-61443,2025-01-28,2025-04-23,Same Day,CG-38549,Test-Customer-6,Home Office,United States,New York,California,10001,South,PROD-11088,Office Supplies,Storage,Product 6,66.21,3,0.2,226.63,35,2025-04-30 19:53:32,stream
8,TEST-42942,2024-07-30,2025-04-29,Same Day,CG-54007,Test-Customer-7,Corporate,United States,Houston,Texas,85001,East,PROD-75340,Technology,Storage,Product 7,61.83,2,0.3,15.59,35,2025-04-30 19:53:32,stream
9,TEST-90246,2024-09-02,2025-04-08,Same Day,CG-80055,Test-Customer-8,Consumer,United States,New York,Arizona,85001,Central,PROD-49916,Technology,Binders,Product 8,151.35,1,0.2,261.33,35,2025-04-30 19:53:32,stream
10,TEST-19280,2025-01-05,2025-04-29,Same Day,CG-53628,Test-Customer-9,Home Office,United States,Chicago,Texas,90001,West,PROD-65068,Technology,Tables,Product 9,563.14,2,0.1,-43.65,35,2025-04-30 19:53:32,stream
