Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-93997,2025-01-31,2025-04-10,First Class,CG-89829,Test-Customer-0,Consumer,United States,Chicago,New York,60601,South,PROD-60759,Office Supplies,Tables,Product 0,657.98,1,0.3,259.77,78,2025-04-30 19:57:07,stream
2,TEST-79992,2024-06-20,2025-04-16,Same Day,CG-10418,Test-Customer-1,Consumer,United States,Phoenix,Illinois,10001,Central,PROD-97742,Technology,Tables,Product 1,579.49,3,0.3,-16.61,78,2025-04-30 19:57:07,stream
3,TEST-39915,2024-08-27,2025-04-04,Second Class,CG-42457,Test-Customer-2,Home Office,United States,Houston,Texas,85001,South,PROD-67153,Office Supplies,Chairs,Product 2,673.69,5,0.4,-60.37,78,2025-04-30 19:57:07,stream
4,TEST-15450,2025-03-08,2025-04-29,Standard Class,CG-90967,Test-Customer-3,Home Office,United States,Phoenix,Arizona,60601,East,PROD-91006,Furniture,Phones,Product 3,356.43,2,0.3,308.83,78,2025-04-30 19:57:07,stream
5,TEST-21809,2025-03-01,2025-04-24,Second Class,CG-14118,Test-Customer-4,Corporate,United States,Houston,New York,10001,West,PROD-77807,Technology,Binders,Product 4,966.95,6,0.2,463.62,78,2025-04-30 19:57:07,stream
6,TEST-43950,2024-11-18,2025-04-11,First Class,CG-21845,Test-Customer-5,Corporate,United States,Houston,New York,60601,East,PROD-46769,Furniture,Chairs,Product 5,113.11,7,0.3,493.1,78,2025-04-30 19:57:07,stream
7,TEST-35872,2025-04-16,2025-04-07,Second Class,CG-43305,Test-Customer-6,Home Office,United States,New York,Illinois,90001,South,PROD-55272,Office Supplies,Chairs,Product 6,21.62,2,0.3,-53.08,78,2025-04-30 19:57:07,stream
8,TEST-55741,2024-10-26,2025-04-15,Standard Class,CG-93089,Test-Customer-7,Consumer,United States,Los Angeles,New York,90001,West,PROD-97111,Furniture,Phones,Product 7,863.47,2,0.1,288.41,78,2025-04-30 19:57:07,stream
9,TEST-18707,2024-06-23,2025-04-12,Standard Class,CG-67740,Test-Customer-8,Corporate,United States,Los Angeles,Texas,85001,South,PROD-57551,Technology,Tables,Product 8,139.42,3,0.5,-12.41,78,2025-04-30 19:57:07,stream
10,TEST-35894,2024-06-30,2025-04-18,Second Class,CG-93275,Test-Customer-9,Consumer,United States,Houston,Arizona,60601,South,PROD-17568,Office Supplies,Chairs,Product 9,205.5,9,0.3,392.47,78,2025-04-30 19:57:07,stream
