Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-74904,2025-04-17,2025-04-02,Standard Class,CG-97984,Test-Customer-0,Consumer,United States,Chicago,New York,60601,East,PROD-36925,Technology,Tables,Product 0,576.74,5,0.5,-17.34,12,2025-04-30 19:51:46,stream
2,TEST-60096,2025-04-24,2025-04-04,Standard Class,CG-15788,Test-Customer-1,Consumer,United States,Phoenix,Texas,77001,Central,PROD-58843,Technology,Tables,Product 1,478.48,1,0.2,-64.81,12,2025-04-30 19:51:46,stream
3,TEST-96951,2024-10-16,2025-04-09,First Class,CG-98267,Test-Customer-2,Home Office,United States,New York,Texas,10001,East,PROD-52206,Office Supplies,Chairs,Product 2,864.4,8,0.2,53.91,12,2025-04-30 19:51:46,stream
4,TEST-28242,2024-08-04,2025-04-05,Same Day,CG-54922,Test-Customer-3,Home Office,United States,Phoenix,Arizona,77001,West,PROD-19285,Furniture,Phones,Product 3,860.69,5,0.3,81.22,12,2025-04-30 19:51:46,stream
5,TEST-49553,2024-10-20,2025-04-13,Standard Class,CG-59226,Test-Customer-4,Home Office,United States,Houston,Arizona,90001,Central,PROD-39418,Technology,Phones,Product 4,185.78,5,0.4,230.06,12,2025-04-30 19:51:46,stream
6,TEST-59687,2024-11-06,2025-04-13,Same Day,CG-55534,Test-Customer-5,Consumer,United States,Phoenix,Illinois,60601,East,PROD-35779,Office Supplies,Binders,Product 5,705.68,4,0.5,-21.81,12,2025-04-30 19:51:46,stream
7,TEST-97384,2025-03-16,2025-04-15,Second Class,CG-71073,Test-Customer-6,Corporate,United States,New York,New York,10001,Central,PROD-16299,Furniture,Tables,Product 6,807.82,7,0.1,434.25,12,2025-04-30 19:51:46,stream
8,TEST-33903,2024-10-29,2025-04-13,Standard Class,CG-81868,Test-Customer-7,Consumer,United States,Los Angeles,Arizona,77001,Central,PROD-21853,Technology,Binders,Product 7,152.7,5,0.0,-48.88,12,2025-04-30 19:51:46,stream
9,TEST-75695,2024-06-27,2025-04-27,Second Class,CG-54216,Test-Customer-8,Home Office,United States,Houston,Illinois,90001,Central,PROD-95119,Technology,Storage,Product 8,100.32,4,0.5,365.56,12,2025-04-30 19:51:46,stream
10,TEST-70400,2024-09-13,2025-04-19,First Class,CG-55580,Test-Customer-9,Consumer,United States,Los Angeles,Texas,85001,East,PROD-39509,Furniture,Phones,Product 9,112.9,8,0.5,167.23,12,2025-04-30 19:51:46,stream
