Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-47748,2024-10-09,2025-04-07,Same Day,CG-21956,Test-Customer-0,Corporate,United States,Chicago,Texas,10001,East,PROD-81368,Office Supplies,Tables,Product 0,610.01,3,0.5,273.82,38,2025-04-30 19:53:57,stream
2,TEST-29436,2025-03-04,2025-04-01,Second Class,CG-57742,Test-Customer-1,Consumer,United States,Houston,Arizona,85001,South,PROD-53378,Technology,Phones,Product 1,264.28,7,0.2,175.95,38,2025-04-30 19:53:57,stream
3,TEST-81558,2024-05-11,2025-04-11,Same Day,CG-16520,Test-Customer-2,Consumer,United States,Los Angeles,Texas,10001,Central,PROD-98433,Technology,Phones,Product 2,374.64,6,0.3,132.8,38,2025-04-30 19:53:57,stream
4,TEST-36205,2024-10-01,2025-04-16,Same Day,CG-28607,Test-Customer-3,Consumer,United States,Phoenix,Texas,85001,Central,PROD-60673,Furniture,Chairs,Product 3,662.5,4,0.4,302.83,38,2025-04-30 19:53:57,stream
5,TEST-99545,2024-05-18,2025-04-27,Same Day,CG-34272,Test-Customer-4,Home Office,United States,Los Angeles,Texas,60601,South,PROD-96463,Office Supplies,Binders,Product 4,627.63,3,0.2,158.5,38,2025-04-30 19:53:57,stream
6,TEST-96768,2024-06-14,2025-04-21,Second Class,CG-76187,Test-Customer-5,Home Office,United States,Los Angeles,California,90001,Central,PROD-72302,Furniture,Tables,Product 5,709.85,5,0.4,382.22,38,2025-04-30 19:53:57,stream
7,TEST-75919,2025-02-20,2025-04-15,Standard Class,CG-45949,Test-Customer-6,Home Office,United States,Los Angeles,Illinois,90001,South,PROD-66714,Office Supplies,Tables,Product 6,47.12,7,0.2,234.0,38,2025-04-30 19:53:57,stream
8,TEST-10723,2025-01-28,2025-04-10,Second Class,CG-61570,Test-Customer-7,Home Office,United States,Los Angeles,Texas,10001,West,PROD-36451,Technology,Chairs,Product 7,644.81,5,0.2,118.74,38,2025-04-30 19:53:57,stream
9,TEST-74344,2024-05-10,2025-04-17,Standard Class,CG-47657,Test-Customer-8,Home Office,United States,Chicago,New York,77001,Central,PROD-38332,Technology,Binders,Product 8,77.41,4,0.4,458.84,38,2025-04-30 19:53:57,stream
10,TEST-77844,2025-03-29,2025-04-13,Same Day,CG-52846,Test-Customer-9,Corporate,United States,Los Angeles,Illinois,77001,West,PROD-82625,Furniture,Phones,Product 9,141.43,9,0.3,20.56,38,2025-04-30 19:53:57,stream
