Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-16221,2024-07-23,2025-04-13,Second Class,CG-54389,Test-Customer-0,Corporate,United States,Los Angeles,California,60601,South,PROD-69818,Furniture,Binders,Product 0,269.73,5,0.5,325.25,11,2025-04-30 19:51:31,stream
2,TEST-54709,2024-09-04,2025-04-09,Standard Class,CG-10317,Test-Customer-1,Consumer,United States,Phoenix,Arizona,85001,East,PROD-19822,Furniture,Tables,Product 1,199.65,6,0.3,117.13,11,2025-04-30 19:51:31,stream
3,TEST-54192,2025-03-10,2025-04-08,Second Class,CG-20246,Test-Customer-2,Home Office,United States,Phoenix,New York,85001,South,PROD-54089,Office Supplies,Phones,Product 2,636.28,5,0.3,290.4,11,2025-04-30 19:51:31,stream
4,TEST-83319,2025-01-20,2025-04-07,Same Day,CG-74983,Test-Customer-3,Home Office,United States,Chicago,California,85001,Central,PROD-87817,Furniture,Tables,Product 3,805.8,7,0.0,271.08,11,2025-04-30 19:51:31,stream
5,TEST-17635,2024-09-01,2025-04-20,Standard Class,CG-44268,Test-Customer-4,Corporate,United States,Phoenix,Texas,10001,West,PROD-53056,Office Supplies,Binders,Product 4,734.22,9,0.2,-53.14,11,2025-04-30 19:51:31,stream
6,TEST-94381,2024-07-17,2025-04-06,First Class,CG-83735,Test-Customer-5,Consumer,United States,Houston,Texas,77001,Central,PROD-60558,Technology,Binders,Product 5,105.77,7,0.5,185.88,11,2025-04-30 19:51:31,stream
7,TEST-15172,2024-05-09,2025-04-09,Standard Class,CG-85275,Test-Customer-6,Corporate,United States,New York,New York,10001,West,PROD-55512,Office Supplies,Storage,Product 6,288.06,5,0.1,262.86,11,2025-04-30 19:51:31,stream
8,TEST-90640,2024-12-11,2025-04-15,Standard Class,CG-79138,Test-Customer-7,Consumer,United States,Los Angeles,Illinois,90001,South,PROD-90119,Furniture,Binders,Product 7,48.91,9,0.4,72.67,11,2025-04-30 19:51:31,stream
9,TEST-57442,2025-01-20,2025-04-27,Standard Class,CG-51732,Test-Customer-8,Home Office,United States,Phoenix,Illinois,60601,South,PROD-64562,Technology,Binders,Product 8,196.93,7,0.3,357.65,11,2025-04-30 19:51:31,stream
10,TEST-63853,2025-02-03,2025-04-27,Same Day,CG-21238,Test-Customer-9,Consumer,United States,Los Angeles,Texas,60601,Central,PROD-38890,Furniture,Storage,Product 9,459.87,1,0.1,-30.62,11,2025-04-30 19:51:31,stream
