Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-24751,2024-12-05,2025-04-02,Second Class,CG-36207,Test-Customer-0,Home Office,United States,Phoenix,California,90001,South,PROD-32199,Office Supplies,Tables,Product 0,330.76,9,0.3,428.6,26,2025-04-30 19:52:46,stream
2,TEST-20998,2025-02-28,2025-04-18,Same Day,CG-43591,Test-Customer-1,Consumer,United States,Phoenix,California,10001,South,PROD-55316,Office Supplies,Tables,Product 1,655.78,1,0.0,-1.72,26,2025-04-30 19:52:46,stream
3,TEST-53386,2024-07-30,2025-04-15,Standard Class,CG-12043,Test-Customer-2,Consumer,United States,Houston,Illinois,10001,East,PROD-74522,Office Supplies,Storage,Product 2,407.85,4,0.4,-52.55,26,2025-04-30 19:52:46,stream
4,TEST-95301,2025-01-27,2025-04-30,Standard Class,CG-57535,Test-Customer-3,Consumer,United States,Phoenix,New York,90001,South,PROD-33387,Technology,Chairs,Product 3,651.08,6,0.4,233.47,26,2025-04-30 19:52:46,stream
5,TEST-80553,2025-04-09,2025-04-18,Second Class,CG-78317,Test-Customer-4,Home Office,United States,Houston,California,90001,Central,PROD-33994,Office Supplies,Tables,Product 4,657.09,3,0.1,35.6,26,2025-04-30 19:52:46,stream
6,TEST-18682,2024-08-28,2025-04-12,Same Day,CG-99997,Test-Customer-5,Corporate,United States,New York,Illinois,10001,West,PROD-85930,Office Supplies,Binders,Product 5,10.9,9,0.4,265.68,26,2025-04-30 19:52:46,stream
7,TEST-89242,2024-06-14,2025-04-02,Same Day,CG-72850,Test-Customer-6,Consumer,United States,Chicago,New York,60601,East,PROD-95394,Technology,Storage,Product 6,890.2,8,0.3,310.06,26,2025-04-30 19:52:46,stream
8,TEST-25735,2025-01-15,2025-04-29,Second Class,CG-26099,Test-Customer-7,Home Office,United States,Chicago,Texas,77001,West,PROD-27202,Furniture,Storage,Product 7,32.57,2,0.0,357.76,26,2025-04-30 19:52:46,stream
9,TEST-63551,2024-08-07,2025-04-17,Second Class,CG-55514,Test-Customer-8,Consumer,United States,Los Angeles,Arizona,77001,Central,PROD-58284,Office Supplies,Tables,Product 8,272.47,4,0.0,207.83,26,2025-04-30 19:52:46,stream
10,TEST-39677,2025-04-08,2025-04-30,Standard Class,CG-46773,Test-Customer-9,Consumer,United States,Phoenix,California,85001,East,PROD-89991,Furniture,Chairs,Product 9,363.1,5,0.2,183.0,26,2025-04-30 19:52:46,stream
