Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-21607,2025-03-22,2025-04-09,Same Day,CG-53519,Test-Customer-0,Home Office,United States,Houston,California,85001,Central,PROD-68685,Furniture,Tables,Product 0,972.35,9,0.4,-19.45,70,2025-04-30 19:56:27,stream
2,TEST-71285,2024-11-30,2025-04-01,Same Day,CG-92651,Test-Customer-1,Home Office,United States,Phoenix,California,10001,East,PROD-80418,Office Supplies,Phones,Product 1,904.02,3,0.1,272.05,70,2025-04-30 19:56:27,stream
3,TEST-15293,2024-06-02,2025-04-27,Same Day,CG-14416,Test-Customer-2,Corporate,United States,New York,Illinois,60601,South,PROD-16425,Office Supplies,Tables,Product 2,580.65,9,0.3,234.5,70,2025-04-30 19:56:27,stream
4,TEST-13967,2025-01-05,2025-04-28,Second Class,CG-25156,Test-Customer-3,Consumer,United States,Houston,New York,77001,Central,PROD-40380,Technology,Chairs,Product 3,20.05,9,0.5,192.67,70,2025-04-30 19:56:27,stream
5,TEST-74970,2024-06-09,2025-04-29,First Class,CG-81618,Test-Customer-4,Corporate,United States,Phoenix,Arizona,90001,West,PROD-58098,Office Supplies,Tables,Product 4,209.02,2,0.4,-30.65,70,2025-04-30 19:56:27,stream
6,TEST-33455,2025-01-15,2025-04-17,Second Class,CG-57524,Test-Customer-5,Consumer,United States,New York,Illinois,85001,South,PROD-40165,Furniture,Storage,Product 5,192.28,6,0.1,137.86,70,2025-04-30 19:56:27,stream
7,TEST-26807,2025-02-23,2025-04-21,Standard Class,CG-16646,Test-Customer-6,Consumer,United States,New York,New York,77001,West,PROD-73274,Furniture,Tables,Product 6,445.39,3,0.0,460.08,70,2025-04-30 19:56:27,stream
8,TEST-97392,2025-04-26,2025-04-18,Standard Class,CG-42651,Test-Customer-7,Consumer,United States,Los Angeles,New York,77001,West,PROD-47123,Technology,Phones,Product 7,794.62,7,0.3,322.99,70,2025-04-30 19:56:27,stream
9,TEST-16452,2024-08-06,2025-04-22,First Class,CG-74853,Test-Customer-8,Home Office,United States,New York,Arizona,10001,South,PROD-80606,Technology,Tables,Product 8,960.41,1,0.2,233.33,70,2025-04-30 19:56:27,stream
10,TEST-13437,2024-10-13,2025-04-11,Second Class,CG-95579,Test-Customer-9,Home Office,United States,Los Angeles,Arizona,77001,East,PROD-33721,Office Supplies,Phones,Product 9,768.41,9,0.0,99.55,70,2025-04-30 19:56:27,stream
