Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-48793,2025-02-28,2025-04-23,Same Day,CG-20184,Test-Customer-0,Corporate,United States,New York,Texas,10001,South,PROD-30248,Furniture,Chairs,Product 0,25.42,6,0.4,1.84,16,2025-04-30 19:52:06,stream
2,TEST-91683,2024-12-02,2025-04-12,First Class,CG-33077,Test-Customer-1,Corporate,United States,New York,New York,60601,East,PROD-60304,Technology,Chairs,Product 1,182.28,3,0.3,221.45,16,2025-04-30 19:52:06,stream
3,TEST-10550,2024-10-27,2025-04-19,First Class,CG-63110,Test-Customer-2,Corporate,United States,New York,California,60601,South,PROD-39617,Technology,Binders,Product 2,125.47,1,0.5,236.77,16,2025-04-30 19:52:06,stream
4,TEST-47623,2024-11-04,2025-04-09,Second Class,CG-71947,Test-Customer-3,Consumer,United States,Houston,Illinois,60601,East,PROD-92187,Furniture,Tables,Product 3,103.71,1,0.2,208.47,16,2025-04-30 19:52:06,stream
5,TEST-73858,2024-11-20,2025-04-12,Standard Class,CG-99052,Test-Customer-4,Home Office,United States,Phoenix,California,85001,West,PROD-20658,Office Supplies,Storage,Product 4,557.65,3,0.3,32.11,16,2025-04-30 19:52:06,stream
6,TEST-93619,2024-10-04,2025-04-27,Standard Class,CG-89941,Test-Customer-5,Corporate,United States,Houston,New York,85001,East,PROD-30574,Furniture,Phones,Product 5,120.41,4,0.4,252.19,16,2025-04-30 19:52:06,stream
7,TEST-92748,2024-11-20,2025-04-02,First Class,CG-71310,Test-Customer-6,Corporate,United States,Chicago,Illinois,90001,East,PROD-97700,Office Supplies,Chairs,Product 6,106.03,8,0.3,29.46,16,2025-04-30 19:52:06,stream
8,TEST-33441,2025-02-15,2025-04-12,Second Class,CG-28232,Test-Customer-7,Home Office,United States,Los Angeles,New York,60601,West,PROD-25669,Office Supplies,Chairs,Product 7,670.18,6,0.2,167.3,16,2025-04-30 19:52:06,stream
9,TEST-25207,2025-03-15,2025-04-15,Standard Class,CG-23253,Test-Customer-8,Home Office,United States,Chicago,Texas,77001,South,PROD-91985,Technology,Storage,Product 8,563.34,1,0.1,48.57,16,2025-04-30 19:52:06,stream
10,TEST-23371,2025-04-20,2025-04-24,Same Day,CG-35861,Test-Customer-9,Home Office,United States,Phoenix,New York,60601,West,PROD-96471,Furniture,Binders,Product 9,868.87,9,0.0,5.39,16,2025-04-30 19:52:06,stream
