Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-61329,2024-06-28,2025-04-08,Second Class,CG-55297,Test-Customer-0,Corporate,United States,Chicago,California,10001,Central,PROD-55744,Furniture,Phones,Product 0,989.44,8,0.5,125.15,49,2025-04-30 19:54:52,stream
2,TEST-61321,2025-03-13,2025-04-22,Second Class,CG-11578,Test-Customer-1,Home Office,United States,Chicago,California,77001,South,PROD-29287,Technology,Binders,Product 1,885.95,5,0.0,465.02,49,2025-04-30 19:54:52,stream
3,TEST-61761,2024-10-14,2025-04-13,Second Class,CG-22662,Test-Customer-2,Home Office,United States,Los Angeles,Arizona,90001,Central,PROD-83550,Technology,Phones,Product 2,290.61,4,0.4,18.24,49,2025-04-30 19:54:52,stream
4,TEST-18812,2024-06-10,2025-04-20,First Class,CG-65082,Test-Customer-3,Consumer,United States,Chicago,California,60601,South,PROD-46241,Furniture,Binders,Product 3,489.65,8,0.2,457.74,49,2025-04-30 19:54:52,stream
5,TEST-10412,2025-03-14,2025-04-11,Same Day,CG-93118,Test-Customer-4,Corporate,United States,Phoenix,Arizona,77001,South,PROD-33120,Furniture,Binders,Product 4,735.77,1,0.2,483.22,49,2025-04-30 19:54:52,stream
6,TEST-97541,2025-04-28,2025-04-01,First Class,CG-41629,Test-Customer-5,Corporate,United States,New York,California,90001,East,PROD-63410,Furniture,Phones,Product 5,823.87,3,0.5,223.62,49,2025-04-30 19:54:52,stream
7,TEST-24244,2024-05-01,2025-04-01,Same Day,CG-31125,Test-Customer-6,Home Office,United States,Chicago,Arizona,60601,Central,PROD-22053,Office Supplies,Phones,Product 6,946.58,8,0.4,-34.18,49,2025-04-30 19:54:52,stream
8,TEST-16986,2025-01-05,2025-04-21,Second Class,CG-61568,Test-Customer-7,Consumer,United States,Houston,Texas,60601,West,PROD-75340,Office Supplies,Phones,Product 7,371.51,4,0.3,150.13,49,2025-04-30 19:54:52,stream
9,TEST-70234,2025-02-02,2025-04-25,Standard Class,CG-68318,Test-Customer-8,Home Office,United States,Houston,Arizona,77001,Central,PROD-14343,Technology,Chairs,Product 8,17.19,3,0.4,-91.27,49,2025-04-30 19:54:52,stream
10,TEST-75525,2025-01-27,2025-04-13,Same Day,CG-90501,Test-Customer-9,Corporate,United States,Phoenix,New York,85001,Central,PROD-78591,Furniture,Chairs,Product 9,375.75,1,0.0,434.68,49,2025-04-30 19:54:52,stream
