Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-85678,2024-06-29,2025-04-17,Standard Class,CG-67454,Test-Customer-0,Home Office,United States,Chicago,Arizona,90001,South,PROD-76642,Technology,Chairs,Product 0,483.52,5,0.0,246.4,38,2025-04-30 19:53:47,stream
2,TEST-37968,2025-02-25,2025-04-14,First Class,CG-58944,Test-Customer-1,Corporate,United States,Phoenix,New York,90001,West,PROD-28832,Office Supplies,Binders,Product 1,309.34,1,0.4,271.53,38,2025-04-30 19:53:47,stream
3,TEST-74701,2025-02-21,2025-04-11,Second Class,CG-83066,Test-Customer-2,Consumer,United States,Phoenix,Illinois,85001,East,PROD-39894,Office Supplies,Chairs,Product 2,625.15,2,0.1,393.65,38,2025-04-30 19:53:47,stream
4,TEST-34371,2024-08-31,2025-04-13,Second Class,CG-70742,Test-Customer-3,Corporate,United States,Houston,New York,10001,West,PROD-95048,Office Supplies,Phones,Product 3,225.28,8,0.0,57.18,38,2025-04-30 19:53:47,stream
5,TEST-93066,2024-08-20,2025-04-12,Second Class,CG-12076,Test-Customer-4,Consumer,United States,Los Angeles,Illinois,10001,East,PROD-99179,Technology,Storage,Product 4,947.14,1,0.3,236.08,38,2025-04-30 19:53:47,stream
6,TEST-39509,2025-03-28,2025-04-17,Same Day,CG-76969,Test-Customer-5,Corporate,United States,New York,Texas,85001,Central,PROD-56116,Office Supplies,Tables,Product 5,676.74,2,0.5,337.44,38,2025-04-30 19:53:47,stream
7,TEST-31554,2025-03-13,2025-04-15,First Class,CG-60172,Test-Customer-6,Consumer,United States,Phoenix,New York,77001,South,PROD-49785,Office Supplies,Chairs,Product 6,955.73,9,0.0,436.22,38,2025-04-30 19:53:47,stream
8,TEST-38957,2024-06-18,2025-04-09,Standard Class,CG-93180,Test-Customer-7,Home Office,United States,Los Angeles,Arizona,60601,Central,PROD-97394,Office Supplies,Binders,Product 7,523.0,9,0.1,379.88,38,2025-04-30 19:53:47,stream
9,TEST-64078,2025-01-30,2025-04-29,Second Class,CG-76720,Test-Customer-8,Home Office,United States,Houston,New York,90001,East,PROD-40089,Furniture,Storage,Product 8,275.46,2,0.4,73.93,38,2025-04-30 19:53:47,stream
10,TEST-92556,2025-01-22,2025-04-27,Standard Class,CG-31528,Test-Customer-9,Home Office,United States,Chicago,Illinois,90001,West,PROD-62357,Technology,Storage,Product 9,560.23,7,0.5,445.45,38,2025-04-30 19:53:47,stream
