Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-30125,2024-06-03,2025-04-30,First Class,CG-90137,Test-Customer-0,Corporate,United States,Los Angeles,New York,77001,South,PROD-71258,Furniture,Storage,Product 0,150.46,1,0.2,201.42,75,2025-04-30 19:56:52,stream
2,TEST-15590,2025-04-17,2025-04-18,Second Class,CG-85985,Test-Customer-1,Corporate,United States,Houston,New York,85001,West,PROD-80104,Office Supplies,Storage,Product 1,781.89,3,0.3,147.53,75,2025-04-30 19:56:52,stream
3,TEST-26188,2024-06-09,2025-04-14,Standard Class,CG-35473,Test-Customer-2,Corporate,United States,Chicago,California,85001,Central,PROD-95312,Furniture,Phones,Product 2,563.71,3,0.5,214.04,75,2025-04-30 19:56:52,stream
4,TEST-65485,2024-06-04,2025-04-09,Same Day,CG-65131,Test-Customer-3,Consumer,United States,New York,Illinois,77001,South,PROD-70679,Furniture,Binders,Product 3,959.28,8,0.1,352.96,75,2025-04-30 19:56:52,stream
5,TEST-51586,2024-05-02,2025-04-14,First Class,CG-36669,Test-Customer-4,Corporate,United States,Phoenix,Arizona,77001,Central,PROD-86273,Technology,Binders,Product 4,769.37,5,0.3,231.49,75,2025-04-30 19:56:52,stream
6,TEST-64093,2025-03-04,2025-04-20,Standard Class,CG-41988,Test-Customer-5,Corporate,United States,Chicago,New York,77001,South,PROD-59890,Office Supplies,Storage,Product 5,31.18,8,0.3,315.0,75,2025-04-30 19:56:52,stream
7,TEST-19278,2025-04-22,2025-04-21,First Class,CG-74723,Test-Customer-6,Home Office,United States,Houston,Texas,90001,South,PROD-14124,Office Supplies,Tables,Product 6,562.98,1,0.5,37.29,75,2025-04-30 19:56:52,stream
8,TEST-76733,2024-10-03,2025-04-19,Same Day,CG-42294,Test-Customer-7,Home Office,United States,Houston,Illinois,77001,West,PROD-46694,Office Supplies,Binders,Product 7,862.21,9,0.2,99.38,75,2025-04-30 19:56:52,stream
9,TEST-64426,2024-08-12,2025-04-30,Standard Class,CG-23874,Test-Customer-8,Home Office,United States,Los Angeles,Arizona,60601,Central,PROD-44555,Furniture,Storage,Product 8,854.83,4,0.3,3.74,75,2025-04-30 19:56:52,stream
10,TEST-45599,2024-05-30,2025-04-26,Standard Class,CG-80652,Test-Customer-9,Corporate,United States,Phoenix,Texas,10001,Central,PROD-41112,Office Supplies,Phones,Product 9,311.49,8,0.5,465.88,75,2025-04-30 19:56:52,stream
