Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-20804,2024-11-01,2025-04-02,First Class,CG-58988,Test-Customer-0,Home Office,United States,Phoenix,New York,10001,South,PROD-48567,Technology,Phones,Product 0,906.67,1,0.1,239.19,40,2025-04-30 19:53:57,stream
2,TEST-57421,2024-09-02,2025-04-06,Second Class,CG-43864,Test-Customer-1,Corporate,United States,Los Angeles,Texas,85001,East,PROD-97303,Technology,Tables,Product 1,379.91,1,0.3,281.37,40,2025-04-30 19:53:57,stream
3,TEST-66753,2024-12-31,2025-04-23,Same Day,CG-95372,Test-Customer-2,Consumer,United States,Houston,New York,85001,East,PROD-96816,Furniture,Binders,Product 2,833.57,2,0.5,429.81,40,2025-04-30 19:53:57,stream
4,TEST-54319,2024-07-16,2025-04-17,Standard Class,CG-92250,Test-Customer-3,Consumer,United States,New York,California,10001,East,PROD-93219,Furniture,Chairs,Product 3,860.78,4,0.3,63.86,40,2025-04-30 19:53:57,stream
5,TEST-70289,2024-10-26,2025-04-04,First Class,CG-96445,Test-Customer-4,Home Office,United States,Houston,California,90001,East,PROD-15493,Office Supplies,Phones,Product 4,275.73,7,0.5,23.36,40,2025-04-30 19:53:57,stream
6,TEST-36905,2024-11-23,2025-04-25,Second Class,CG-21503,Test-Customer-5,Corporate,United States,Los Angeles,Texas,90001,West,PROD-29011,Furniture,Chairs,Product 5,951.22,6,0.4,181.0,40,2025-04-30 19:53:57,stream
7,TEST-10071,2025-04-15,2025-04-03,Second Class,CG-27942,Test-Customer-6,Corporate,United States,Houston,Arizona,85001,South,PROD-16605,Office Supplies,Chairs,Product 6,78.51,6,0.2,51.05,40,2025-04-30 19:53:57,stream
8,TEST-51379,2025-02-11,2025-04-25,Same Day,CG-78208,Test-Customer-7,Home Office,United States,Chicago,Illinois,77001,South,PROD-69106,Office Supplies,Chairs,Product 7,964.99,6,0.2,60.77,40,2025-04-30 19:53:57,stream
9,TEST-53245,2024-08-04,2025-04-14,Standard Class,CG-11014,Test-Customer-8,Home Office,United States,Phoenix,California,90001,South,PROD-71767,Office Supplies,Storage,Product 8,148.89,6,0.0,420.59,40,2025-04-30 19:53:57,stream
10,TEST-18174,2025-02-11,2025-04-09,Second Class,CG-86100,Test-Customer-9,Corporate,United States,New York,Arizona,85001,Central,PROD-98614,Technology,Phones,Product 9,283.01,3,0.3,452.75,40,2025-04-30 19:53:57,stream
