Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-11525,2025-02-21,2025-04-07,Same Day,CG-85412,Test-Customer-0,Home Office,United States,Chicago,California,60601,West,PROD-60879,Technology,Tables,Product 0,266.53,2,0.0,213.29,54,2025-04-30 19:55:17,stream
2,TEST-77849,2024-12-30,2025-04-18,First Class,CG-31010,Test-Customer-1,Corporate,United States,Phoenix,California,60601,East,PROD-93538,Technology,Storage,Product 1,572.17,3,0.2,460.3,54,2025-04-30 19:55:17,stream
3,TEST-30980,2024-05-29,2025-04-25,Standard Class,CG-92311,Test-Customer-2,Consumer,United States,Houston,California,85001,East,PROD-29569,Technology,Tables,Product 2,665.71,9,0.4,347.92,54,2025-04-30 19:55:17,stream
4,TEST-82573,2025-02-07,2025-04-24,Second Class,CG-88257,Test-Customer-3,Home Office,United States,Phoenix,Texas,85001,West,PROD-56614,Technology,Chairs,Product 3,220.44,4,0.1,332.75,54,2025-04-30 19:55:17,stream
5,TEST-92711,2024-10-17,2025-04-17,Same Day,CG-66388,Test-Customer-4,Consumer,United States,New York,California,85001,Central,PROD-11962,Office Supplies,Phones,Product 4,176.06,5,0.5,380.26,54,2025-04-30 19:55:17,stream
6,TEST-93637,2024-06-13,2025-04-06,Same Day,CG-76374,Test-Customer-5,Home Office,United States,Los Angeles,Illinois,60601,East,PROD-47016,Technology,Storage,Product 5,506.26,9,0.4,479.51,54,2025-04-30 19:55:17,stream
7,TEST-65512,2025-02-07,2025-04-07,Same Day,CG-18955,Test-Customer-6,Home Office,United States,Chicago,Arizona,77001,East,PROD-26916,Office Supplies,Phones,Product 6,165.53,8,0.2,488.68,54,2025-04-30 19:55:17,stream
8,TEST-19753,2024-06-05,2025-04-13,Second Class,CG-77207,Test-Customer-7,Consumer,United States,Los Angeles,Texas,85001,East,PROD-23651,Office Supplies,Chairs,Product 7,469.7,1,0.0,-97.41,54,2025-04-30 19:55:17,stream
9,TEST-75678,2025-01-28,2025-04-07,Same Day,CG-58196,Test-Customer-8,Home Office,United States,Los Angeles,California,90001,West,PROD-38950,Technology,Chairs,Product 8,862.95,1,0.0,159.5,54,2025-04-30 19:55:17,stream
10,TEST-42472,2025-02-22,2025-04-04,Standard Class,CG-63331,Test-Customer-9,Corporate,United States,Los Angeles,New York,77001,South,PROD-50222,Furniture,Storage,Product 9,395.55,2,0.2,445.91,54,2025-04-30 19:55:17,stream
