Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-48776,2025-04-01,2025-04-07,First Class,CG-33339,Test-Customer-0,Consumer,United States,Los Angeles,Illinois,60601,East,PROD-83666,Office Supplies,Tables,Product 0,722.24,9,0.1,376.58,63,2025-04-30 19:55:52,stream
2,TEST-41299,2024-09-04,2025-04-23,Second Class,CG-56412,Test-Customer-1,Corporate,United States,Houston,Arizona,90001,Central,PROD-94047,Furniture,Chairs,Product 1,699.28,2,0.3,376.52,63,2025-04-30 19:55:52,stream
3,TEST-60418,2025-04-09,2025-04-14,First Class,CG-58555,Test-Customer-2,Corporate,United States,Phoenix,New York,60601,West,PROD-21330,Furniture,Tables,Product 2,971.32,6,0.1,90.94,63,2025-04-30 19:55:52,stream
4,TEST-21132,2024-05-08,2025-04-30,Second Class,CG-73054,Test-Customer-3,Consumer,United States,Phoenix,Texas,85001,South,PROD-25773,Office Supplies,Chairs,Product 3,317.94,8,0.5,214.47,63,2025-04-30 19:55:52,stream
5,TEST-14966,2024-09-05,2025-04-06,Second Class,CG-78417,Test-Customer-4,Consumer,United States,Houston,New York,90001,Central,PROD-30175,Furniture,Binders,Product 4,145.26,4,0.4,342.75,63,2025-04-30 19:55:52,stream
6,TEST-55849,2025-04-24,2025-04-05,Standard Class,CG-90656,Test-Customer-5,Consumer,United States,Houston,New York,85001,South,PROD-92290,Furniture,Tables,Product 5,184.36,9,0.4,147.31,63,2025-04-30 19:55:52,stream
7,TEST-28345,2024-05-18,2025-04-10,Standard Class,CG-59905,Test-Customer-6,Corporate,United States,Los Angeles,New York,77001,Central,PROD-26565,Furniture,Tables,Product 6,344.12,7,0.0,345.92,63,2025-04-30 19:55:52,stream
8,TEST-44524,2024-06-14,2025-04-13,First Class,CG-10017,Test-Customer-7,Home Office,United States,Phoenix,Texas,85001,West,PROD-46839,Office Supplies,Chairs,Product 7,497.77,5,0.4,96.81,63,2025-04-30 19:55:52,stream
9,TEST-93647,2024-09-25,2025-04-30,Same Day,CG-57277,Test-Customer-8,Home Office,United States,New York,Arizona,60601,Central,PROD-24182,Technology,Binders,Product 8,702.9,1,0.0,-45.47,63,2025-04-30 19:55:52,stream
10,TEST-77086,2024-07-23,2025-04-14,Standard Class,CG-54809,Test-Customer-9,Home Office,United States,Chicago,New York,77001,East,PROD-69607,Technology,Binders,Product 9,677.21,6,0.1,191.81,63,2025-04-30 19:55:52,stream
