Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-89660,2024-11-14,2025-04-18,First Class,CG-10068,Test-Customer-0,Consumer,United States,Houston,New York,60601,South,PROD-71005,Furniture,Chairs,Product 0,165.89,6,0.1,-47.83,18,2025-04-30 19:52:16,stream
2,TEST-53213,2024-11-17,2025-04-10,First Class,CG-91829,Test-Customer-1,Home Office,United States,Los Angeles,California,85001,East,PROD-82907,Furniture,Phones,Product 1,165.68,5,0.4,303.39,18,2025-04-30 19:52:16,stream
3,TEST-41305,2025-01-19,2025-04-10,Standard Class,CG-60234,Test-Customer-2,Home Office,United States,Phoenix,New York,60601,Central,PROD-84612,Office Supplies,Chairs,Product 2,965.29,9,0.0,122.13,18,2025-04-30 19:52:16,stream
4,TEST-70062,2024-10-10,2025-04-17,First Class,CG-33325,Test-Customer-3,Consumer,United States,Phoenix,Arizona,90001,Central,PROD-15801,Furniture,Chairs,Product 3,652.3,6,0.2,293.11,18,2025-04-30 19:52:16,stream
5,TEST-18356,2024-09-02,2025-04-29,First Class,CG-32780,Test-Customer-4,Home Office,United States,Chicago,Illinois,10001,Central,PROD-87000,Technology,Phones,Product 4,503.94,7,0.2,-14.81,18,2025-04-30 19:52:16,stream
6,TEST-91767,2025-03-20,2025-04-19,First Class,CG-67376,Test-Customer-5,Consumer,United States,New York,Illinois,77001,Central,PROD-97417,Office Supplies,Chairs,Product 5,337.14,7,0.1,383.94,18,2025-04-30 19:52:16,stream
7,TEST-17345,2025-04-24,2025-04-25,First Class,CG-30125,Test-Customer-6,Home Office,United States,New York,Arizona,90001,West,PROD-29721,Furniture,Binders,Product 6,850.45,1,0.1,141.54,18,2025-04-30 19:52:16,stream
8,TEST-12716,2025-02-10,2025-04-30,Same Day,CG-63112,Test-Customer-7,Corporate,United States,Houston,California,10001,East,PROD-19573,Furniture,Chairs,Product 7,649.44,9,0.4,96.95,18,2025-04-30 19:52:16,stream
9,TEST-70442,2024-06-08,2025-04-14,Same Day,CG-51219,Test-Customer-8,Consumer,United States,Los Angeles,Arizona,90001,South,PROD-89317,Furniture,Binders,Product 8,24.24,2,0.5,60.01,18,2025-04-30 19:52:16,stream
10,TEST-78460,2025-03-28,2025-04-07,Second Class,CG-23071,Test-Customer-9,Consumer,United States,Chicago,New York,85001,West,PROD-22962,Furniture,Chairs,Product 9,248.58,7,0.1,165.93,18,2025-04-30 19:52:16,stream
