Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-89723,2025-02-19,2025-04-24,First Class,CG-19589,Test-Customer-0,Corporate,United States,Chicago,Texas,77001,South,PROD-73779,Technology,Storage,Product 0,609.16,2,0.4,77.11,18,2025-04-30 19:52:06,stream
2,TEST-46106,2024-05-21,2025-04-11,First Class,CG-49092,Test-Customer-1,Corporate,United States,Chicago,New York,90001,South,PROD-81990,Technology,Binders,Product 1,997.12,1,0.2,51.0,18,2025-04-30 19:52:06,stream
3,TEST-27286,2025-04-30,2025-04-03,Same Day,CG-60403,Test-Customer-2,Home Office,United States,Chicago,Illinois,85001,East,PROD-92650,Furniture,Phones,Product 2,724.29,9,0.4,179.61,18,2025-04-30 19:52:06,stream
4,TEST-65539,2024-10-31,2025-04-02,First Class,CG-83321,Test-Customer-3,Home Office,United States,Phoenix,Arizona,60601,South,PROD-13394,Office Supplies,Tables,Product 3,117.65,7,0.5,365.68,18,2025-04-30 19:52:06,stream
5,TEST-81245,2024-10-29,2025-04-23,Second Class,CG-62311,Test-Customer-4,Consumer,United States,Houston,California,85001,West,PROD-41132,Technology,Chairs,Product 4,670.07,5,0.3,293.13,18,2025-04-30 19:52:06,stream
6,TEST-75462,2024-06-13,2025-04-12,First Class,CG-58551,Test-Customer-5,Corporate,United States,Houston,Texas,90001,East,PROD-92436,Technology,Phones,Product 5,988.21,1,0.0,183.37,18,2025-04-30 19:52:06,stream
7,TEST-21561,2024-09-09,2025-04-07,Same Day,CG-82979,Test-Customer-6,Home Office,United States,Phoenix,Illinois,85001,East,PROD-45392,Office Supplies,Chairs,Product 6,313.84,6,0.3,481.09,18,2025-04-30 19:52:06,stream
8,TEST-72354,2025-01-14,2025-04-09,Standard Class,CG-29521,Test-Customer-7,Consumer,United States,Los Angeles,New York,90001,Central,PROD-86724,Technology,Binders,Product 7,36.8,5,0.5,175.17,18,2025-04-30 19:52:06,stream
9,TEST-28064,2024-05-19,2025-04-10,Same Day,CG-26308,Test-Customer-8,Consumer,United States,New York,California,85001,West,PROD-38640,Office Supplies,Tables,Product 8,130.88,8,0.5,131.96,18,2025-04-30 19:52:06,stream
10,TEST-81375,2024-09-27,2025-04-10,Standard Class,CG-91808,Test-Customer-9,Corporate,United States,Houston,Illinois,85001,East,PROD-73916,Office Supplies,Chairs,Product 9,266.97,6,0.3,20.68,18,2025-04-30 19:52:06,stream
