Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-82690,2024-07-05,2025-04-02,Same Day,CG-53035,Test-Customer-0,Corporate,United States,Chicago,New York,77001,Central,PROD-52696,Technology,Phones,Product 0,358.95,5,0.2,94.13,65,2025-04-30 19:56:12,stream
2,TEST-35896,2025-01-05,2025-04-19,First Class,CG-50474,Test-Customer-1,Consumer,United States,Los Angeles,Arizona,85001,Central,PROD-47614,Furniture,Binders,Product 1,755.68,2,0.0,406.22,65,2025-04-30 19:56:12,stream
3,TEST-41816,2025-03-15,2025-04-15,Same Day,CG-51451,Test-Customer-2,Corporate,United States,Phoenix,California,77001,West,PROD-84746,Office Supplies,Tables,Product 2,396.39,9,0.2,209.69,65,2025-04-30 19:56:12,stream
4,TEST-81291,2024-08-14,2025-04-02,Second Class,CG-46254,Test-Customer-3,Home Office,United States,New York,Illinois,77001,South,PROD-50857,Office Supplies,Phones,Product 3,86.94,2,0.3,35.8,65,2025-04-30 19:56:12,stream
5,TEST-41916,2024-11-16,2025-04-13,Standard Class,CG-87054,Test-Customer-4,Consumer,United States,New York,Illinois,77001,Central,PROD-10326,Office Supplies,Phones,Product 4,979.7,1,0.3,405.85,65,2025-04-30 19:56:12,stream
6,TEST-32822,2024-11-14,2025-04-11,Standard Class,CG-64901,Test-Customer-5,Consumer,United States,Houston,Illinois,90001,West,PROD-99044,Furniture,Storage,Product 5,753.07,1,0.0,85.25,65,2025-04-30 19:56:12,stream
7,TEST-50329,2025-01-21,2025-04-17,Same Day,CG-48545,Test-Customer-6,Home Office,United States,Los Angeles,New York,85001,East,PROD-42771,Furniture,Storage,Product 6,823.68,5,0.1,479.6,65,2025-04-30 19:56:12,stream
8,TEST-46490,2024-08-20,2025-04-11,Same Day,CG-80235,Test-Customer-7,Consumer,United States,Phoenix,California,60601,East,PROD-49240,Office Supplies,Binders,Product 7,564.29,8,0.4,403.91,65,2025-04-30 19:56:12,stream
9,TEST-63488,2025-04-13,2025-04-07,First Class,CG-13587,Test-Customer-8,Home Office,United States,Los Angeles,Arizona,10001,South,PROD-59068,Furniture,Storage,Product 8,965.7,2,0.4,183.12,65,2025-04-30 19:56:12,stream
10,TEST-45907,2025-03-10,2025-04-16,Second Class,CG-75914,Test-Customer-9,Home Office,United States,Chicago,Texas,60601,East,PROD-33519,Technology,Chairs,Product 9,593.1,7,0.0,392.27,65,2025-04-30 19:56:12,stream
