Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-94255,2025-01-22,2025-04-30,Standard Class,CG-41480,Test-Customer-0,Home Office,United States,Chicago,Illinois,77001,East,PROD-98304,Office Supplies,Phones,Product 0,941.26,3,0.4,313.8,20,2025-04-30 19:52:16,stream
2,TEST-33468,2025-02-19,2025-04-10,Standard Class,CG-58783,Test-Customer-1,Corporate,United States,Houston,Arizona,60601,Central,PROD-59241,Furniture,Storage,Product 1,636.75,8,0.3,420.95,20,2025-04-30 19:52:16,stream
3,TEST-62957,2024-07-30,2025-04-14,Second Class,CG-53487,Test-Customer-2,Consumer,United States,Chicago,California,77001,East,PROD-70307,Furniture,Binders,Product 2,23.15,1,0.3,268.74,20,2025-04-30 19:52:16,stream
4,TEST-48016,2024-11-13,2025-04-24,Same Day,CG-95034,Test-Customer-3,Home Office,United States,Phoenix,Texas,60601,East,PROD-93230,Furniture,Tables,Product 3,850.17,6,0.2,388.61,20,2025-04-30 19:52:16,stream
5,TEST-84666,2025-03-01,2025-04-03,Same Day,CG-30414,Test-Customer-4,Consumer,United States,Chicago,Texas,85001,West,PROD-10624,Office Supplies,Tables,Product 4,390.16,3,0.1,271.52,20,2025-04-30 19:52:16,stream
6,TEST-23567,2025-01-06,2025-04-19,Second Class,CG-64771,Test-Customer-5,Consumer,United States,Chicago,California,10001,South,PROD-89786,Office Supplies,Binders,Product 5,804.38,6,0.2,187.34,20,2025-04-30 19:52:16,stream
7,TEST-79196,2024-08-03,2025-04-22,First Class,CG-86663,Test-Customer-6,Home Office,United States,Chicago,California,85001,South,PROD-25505,Furniture,Phones,Product 6,278.98,4,0.0,256.58,20,2025-04-30 19:52:16,stream
8,TEST-38916,2024-07-15,2025-04-11,Same Day,CG-36434,Test-Customer-7,Home Office,United States,Houston,New York,85001,South,PROD-26986,Office Supplies,Phones,Product 7,817.04,5,0.0,266.76,20,2025-04-30 19:52:16,stream
9,TEST-95056,2024-07-07,2025-04-28,Second Class,CG-75518,Test-Customer-8,Home Office,United States,New York,California,77001,Central,PROD-70702,Office Supplies,Storage,Product 8,199.44,9,0.4,204.64,20,2025-04-30 19:52:16,stream
10,TEST-36907,2025-03-01,2025-04-23,First Class,CG-93532,Test-Customer-9,Consumer,United States,New York,New York,77001,Central,PROD-19800,Technology,Tables,Product 9,196.78,1,0.1,324.24,20,2025-04-30 19:52:16,stream
