Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-24890,2025-03-11,2025-04-28,Same Day,CG-47517,Test-Customer-0,Home Office,United States,Chicago,Texas,10001,Central,PROD-29881,Office Supplies,Phones,Product 0,560.54,3,0.3,296.21,21,2025-04-30 19:52:21,stream
2,TEST-50856,2024-09-02,2025-04-12,Second Class,CG-89286,Test-Customer-1,Consumer,United States,New York,New York,85001,South,PROD-34747,Office Supplies,Storage,Product 1,839.68,3,0.5,431.02,21,2025-04-30 19:52:21,stream
3,TEST-58429,2024-07-13,2025-04-08,Standard Class,CG-31810,Test-Customer-2,Home Office,United States,Los Angeles,Arizona,60601,Central,PROD-73407,Office Supplies,Phones,Product 2,12.94,7,0.3,161.68,21,2025-04-30 19:52:21,stream
4,TEST-68344,2024-06-15,2025-04-03,Standard Class,CG-78875,Test-Customer-3,Home Office,United States,New York,Arizona,60601,Central,PROD-88073,Technology,Tables,Product 3,681.73,9,0.1,187.24,21,2025-04-30 19:52:21,stream
5,TEST-34735,2024-05-17,2025-04-09,Second Class,CG-98475,Test-Customer-4,Consumer,United States,Los Angeles,Arizona,77001,South,PROD-83058,Office Supplies,Binders,Product 4,499.56,9,0.5,401.6,21,2025-04-30 19:52:21,stream
6,TEST-58339,2024-09-21,2025-04-22,First Class,CG-31527,Test-Customer-5,Corporate,United States,Chicago,California,77001,East,PROD-45324,Office Supplies,Chairs,Product 5,207.35,9,0.3,211.23,21,2025-04-30 19:52:21,stream
7,TEST-91014,2025-03-26,2025-04-18,Second Class,CG-30895,Test-Customer-6,Consumer,United States,New York,Illinois,10001,Central,PROD-45651,Furniture,Tables,Product 6,795.3,4,0.3,2.58,21,2025-04-30 19:52:21,stream
8,TEST-13183,2025-04-27,2025-04-10,First Class,CG-77516,Test-Customer-7,Consumer,United States,Phoenix,Arizona,60601,South,PROD-33385,Technology,Phones,Product 7,883.39,2,0.0,165.71,21,2025-04-30 19:52:21,stream
9,TEST-22602,2024-06-04,2025-04-17,Same Day,CG-54429,Test-Customer-8,Corporate,United States,Houston,New York,77001,Central,PROD-32023,Office Supplies,Phones,Product 8,856.8,3,0.3,427.83,21,2025-04-30 19:52:21,stream
10,TEST-29761,2024-05-23,2025-04-27,Standard Class,CG-17047,Test-Customer-9,Corporate,United States,Los Angeles,California,77001,Central,PROD-14376,Technology,Phones,Product 9,434.93,5,0.2,299.08,21,2025-04-30 19:52:21,stream
