Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-64280,2024-08-28,2025-04-23,Standard Class,CG-95243,Test-Customer-0,Corporate,United States,New York,Illinois,10001,West,PROD-93586,Furniture,Storage,Product 0,955.48,3,0.0,254.25,73,2025-04-30 19:56:52,stream
2,TEST-87235,2025-04-14,2025-04-27,Second Class,CG-22009,Test-Customer-1,Corporate,United States,New York,California,90001,Central,PROD-35848,Office Supplies,Chairs,Product 1,946.71,5,0.5,455.19,73,2025-04-30 19:56:52,stream
3,TEST-37721,2024-08-05,2025-04-11,Second Class,CG-83815,Test-Customer-2,Home Office,United States,Los Angeles,California,85001,West,PROD-26126,Technology,Phones,Product 2,924.77,7,0.2,390.32,73,2025-04-30 19:56:52,stream
4,TEST-87298,2024-05-12,2025-04-16,Same Day,CG-20702,Test-Customer-3,Consumer,United States,Houston,Illinois,77001,West,PROD-73172,Furniture,Phones,Product 3,807.88,3,0.4,14.27,73,2025-04-30 19:56:52,stream
5,TEST-80000,2024-06-26,2025-04-12,Same Day,CG-74763,Test-Customer-4,Consumer,United States,Houston,Illinois,90001,East,PROD-43268,Office Supplies,Phones,Product 4,980.65,2,0.2,235.66,73,2025-04-30 19:56:52,stream
6,TEST-78321,2025-01-31,2025-04-05,Second Class,CG-26174,Test-Customer-5,Corporate,United States,Phoenix,California,60601,South,PROD-79965,Furniture,Storage,Product 5,753.84,5,0.1,457.64,73,2025-04-30 19:56:52,stream
7,TEST-90150,2024-09-10,2025-04-18,Same Day,CG-30381,Test-Customer-6,Consumer,United States,Phoenix,Texas,90001,Central,PROD-41828,Office Supplies,Phones,Product 6,162.45,5,0.4,204.33,73,2025-04-30 19:56:52,stream
8,TEST-65241,2024-11-14,2025-04-27,Standard Class,CG-67695,Test-Customer-7,Consumer,United States,Houston,California,85001,Central,PROD-63148,Office Supplies,Tables,Product 7,811.45,2,0.4,254.08,73,2025-04-30 19:56:52,stream
9,TEST-89223,2024-09-04,2025-04-30,Same Day,CG-68920,Test-Customer-8,Corporate,United States,Chicago,Illinois,90001,Central,PROD-24888,Office Supplies,Phones,Product 8,844.75,1,0.0,295.73,73,2025-04-30 19:56:52,stream
10,TEST-20364,2024-08-06,2025-04-24,Standard Class,CG-13241,Test-Customer-9,Corporate,United States,Chicago,Illinois,77001,South,PROD-16732,Office Supplies,Binders,Product 9,165.14,7,0.4,241.03,73,2025-04-30 19:56:52,stream
