Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-62193,2024-10-29,2025-04-19,Standard Class,CG-98935,Test-Customer-0,Consumer,United States,New York,Illinois,10001,South,PROD-54771,Office Supplies,Binders,Product 0,541.77,9,0.4,18.04,5,2025-04-30 19:51:01,stream
2,TEST-33645,2024-11-29,2025-04-05,First Class,CG-91998,Test-Customer-1,Corporate,United States,Los Angeles,New York,77001,South,PROD-62765,Office Supplies,Chairs,Product 1,574.56,4,0.5,300.49,5,2025-04-30 19:51:01,stream
3,TEST-54513,2024-05-03,2025-04-13,Second Class,CG-10429,Test-Customer-2,Corporate,United States,New York,Illinois,77001,West,PROD-49056,Furniture,Tables,Product 2,464.23,2,0.2,-76.59,5,2025-04-30 19:51:01,stream
4,TEST-29693,2024-11-10,2025-04-06,Same Day,CG-34952,Test-Customer-3,Consumer,United States,Chicago,Texas,90001,South,PROD-10022,Office Supplies,Storage,Product 3,471.4,7,0.2,377.48,5,2025-04-30 19:51:01,stream
5,TEST-64765,2025-03-12,2025-04-21,First Class,CG-83474,Test-Customer-4,Consumer,United States,Los Angeles,Arizona,90001,Central,PROD-98097,Office Supplies,Phones,Product 4,308.37,6,0.4,84.02,5,2025-04-30 19:51:01,stream
6,TEST-37039,2024-12-27,2025-04-03,Second Class,CG-95194,Test-Customer-5,Consumer,United States,Phoenix,California,10001,West,PROD-29172,Furniture,Binders,Product 5,659.88,1,0.1,292.05,5,2025-04-30 19:51:01,stream
7,TEST-37960,2024-10-12,2025-04-28,Second Class,CG-27018,Test-Customer-6,Home Office,United States,Houston,California,90001,Central,PROD-37919,Furniture,Chairs,Product 6,674.07,3,0.0,171.25,5,2025-04-30 19:51:01,stream
8,TEST-72944,2024-05-12,2025-04-11,Second Class,CG-24676,Test-Customer-7,Home Office,United States,Chicago,California,85001,South,PROD-42582,Technology,Binders,Product 7,567.69,4,0.2,45.38,5,2025-04-30 19:51:01,stream
9,TEST-12576,2024-07-28,2025-04-03,First Class,CG-27360,Test-Customer-8,Corporate,United States,Phoenix,New York,60601,East,PROD-12436,Furniture,Storage,Product 8,387.0,6,0.4,64.45,5,2025-04-30 19:51:01,stream
10,TEST-48224,2025-01-28,2025-04-30,Second Class,CG-31234,Test-Customer-9,Corporate,United States,Phoenix,California,77001,East,PROD-87585,Technology,Binders,Product 9,830.5,4,0.1,374.68,5,2025-04-30 19:51:01,stream
