Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-56778,2024-10-17,2025-04-27,Standard Class,CG-35264,Test-Customer-0,Consumer,United States,Los Angeles,New York,10001,West,PROD-26219,Office Supplies,Binders,Product 0,424.38,7,0.4,68.12,14,2025-04-30 19:51:56,stream
2,TEST-32200,2025-01-23,2025-04-10,Second Class,CG-50957,Test-Customer-1,Consumer,United States,New York,Texas,10001,West,PROD-49413,Office Supplies,Tables,Product 1,320.82,3,0.2,322.91,14,2025-04-30 19:51:56,stream
3,TEST-83892,2024-11-10,2025-04-15,First Class,CG-69566,Test-Customer-2,Home Office,United States,Los Angeles,California,85001,East,PROD-69244,Furniture,Tables,Product 2,845.1,6,0.5,400.12,14,2025-04-30 19:51:56,stream
4,TEST-83084,2024-11-21,2025-04-11,Second Class,CG-65202,Test-Customer-3,Home Office,United States,Houston,California,85001,South,PROD-20789,Office Supplies,Tables,Product 3,688.23,4,0.5,125.42,14,2025-04-30 19:51:56,stream
5,TEST-94069,2025-02-02,2025-04-20,Second Class,CG-94912,Test-Customer-4,Home Office,United States,Phoenix,California,90001,Central,PROD-98701,Technology,Storage,Product 4,938.96,5,0.4,-52.6,14,2025-04-30 19:51:56,stream
6,TEST-80300,2024-09-08,2025-04-01,Standard Class,CG-73306,Test-Customer-5,Home Office,United States,Chicago,California,90001,South,PROD-94124,Furniture,Binders,Product 5,790.18,5,0.5,427.08,14,2025-04-30 19:51:56,stream
7,TEST-44391,2025-01-04,2025-04-18,Standard Class,CG-54589,Test-Customer-6,Corporate,United States,Chicago,Arizona,60601,East,PROD-70935,Office Supplies,Tables,Product 6,347.67,7,0.0,474.95,14,2025-04-30 19:51:56,stream
8,TEST-77943,2024-07-17,2025-04-11,Standard Class,CG-78871,Test-Customer-7,Corporate,United States,Chicago,Illinois,90001,West,PROD-67140,Office Supplies,Chairs,Product 7,828.22,7,0.5,86.64,14,2025-04-30 19:51:56,stream
9,TEST-91553,2024-06-10,2025-04-12,Standard Class,CG-59341,Test-Customer-8,Consumer,United States,New York,Illinois,90001,Central,PROD-24096,Office Supplies,Chairs,Product 8,755.49,3,0.4,73.92,14,2025-04-30 19:51:56,stream
10,TEST-67259,2024-12-01,2025-04-12,Same Day,CG-68733,Test-Customer-9,Corporate,United States,Chicago,California,85001,East,PROD-45519,Technology,Binders,Product 9,885.55,1,0.5,160.27,14,2025-04-30 19:51:56,stream
