Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-42769,2025-04-26,2025-04-01,Standard Class,CG-24405,Test-Customer-0,Consumer,United States,Chicago,California,10001,Central,PROD-78398,Furniture,Phones,Product 0,810.68,6,0.5,155.19,8,2025-04-30 19:51:26,stream
2,TEST-49287,2024-09-23,2025-04-29,Second Class,CG-15016,Test-Customer-1,Corporate,United States,Chicago,New York,60601,South,PROD-15626,Furniture,Tables,Product 1,77.79,1,0.2,246.39,8,2025-04-30 19:51:26,stream
3,TEST-74592,2025-01-18,2025-04-18,Same Day,CG-20733,Test-Customer-2,Consumer,United States,Chicago,Illinois,85001,Central,PROD-81694,Technology,Binders,Product 2,753.08,6,0.0,483.12,8,2025-04-30 19:51:26,stream
4,TEST-27574,2024-08-09,2025-04-01,Same Day,CG-20568,Test-Customer-3,Consumer,United States,New York,Illinois,10001,West,PROD-51882,Technology,Tables,Product 3,727.91,4,0.3,155.45,8,2025-04-30 19:51:26,stream
5,TEST-48304,2024-07-19,2025-04-28,Same Day,CG-96547,Test-Customer-4,Corporate,United States,New York,Illinois,10001,West,PROD-34852,Technology,Binders,Product 4,333.24,5,0.1,-76.89,8,2025-04-30 19:51:26,stream
6,TEST-47113,2024-09-10,2025-04-23,Standard Class,CG-74503,Test-Customer-5,Corporate,United States,Phoenix,Illinois,10001,Central,PROD-71816,Technology,Phones,Product 5,462.54,1,0.5,273.65,8,2025-04-30 19:51:26,stream
7,TEST-20398,2024-10-26,2025-04-04,First Class,CG-12082,Test-Customer-6,Home Office,United States,Phoenix,Arizona,60601,East,PROD-11007,Office Supplies,Binders,Product 6,659.48,4,0.0,329.43,8,2025-04-30 19:51:26,stream
8,TEST-55054,2024-09-04,2025-04-25,Standard Class,CG-36203,Test-Customer-7,Consumer,United States,Phoenix,Arizona,60601,South,PROD-43562,Office Supplies,Tables,Product 7,704.8,6,0.1,324.32,8,2025-04-30 19:51:26,stream
9,TEST-18168,2024-12-10,2025-04-20,Standard Class,CG-36835,Test-Customer-8,Corporate,United States,Chicago,Illinois,77001,South,PROD-54175,Furniture,Tables,Product 8,40.76,8,0.0,-2.16,8,2025-04-30 19:51:26,stream
10,TEST-23601,2024-12-18,2025-04-16,Second Class,CG-27367,Test-Customer-9,Home Office,United States,Chicago,New York,90001,East,PROD-60765,Furniture,Chairs,Product 9,572.19,7,0.5,242.48,8,2025-04-30 19:51:26,stream
