Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-96824,2024-10-02,2025-04-15,First Class,CG-42139,Test-Customer-0,Corporate,United States,Phoenix,California,77001,East,PROD-45016,Furniture,Chairs,Product 0,675.17,5,0.0,126.82,81,2025-04-30 19:57:22,stream
2,TEST-24273,2024-08-08,2025-04-23,Standard Class,CG-66135,Test-Customer-1,Home Office,United States,Houston,Arizona,10001,West,PROD-78650,Furniture,Phones,Product 1,270.77,8,0.4,158.87,81,2025-04-30 19:57:22,stream
3,TEST-66589,2024-08-26,2025-04-05,Same Day,CG-99928,Test-Customer-2,Consumer,United States,Phoenix,New York,60601,Central,PROD-80082,Technology,Chairs,Product 2,168.15,5,0.5,245.98,81,2025-04-30 19:57:22,stream
4,TEST-12282,2025-04-09,2025-04-23,Second Class,CG-92830,Test-Customer-3,Consumer,United States,Chicago,New York,85001,West,PROD-11129,Office Supplies,Chairs,Product 3,822.5,3,0.4,180.73,81,2025-04-30 19:57:22,stream
5,TEST-90882,2025-04-24,2025-04-12,Standard Class,CG-50969,Test-Customer-4,Home Office,United States,Phoenix,New York,85001,South,PROD-70692,Office Supplies,Binders,Product 4,978.28,2,0.4,77.57,81,2025-04-30 19:57:22,stream
6,TEST-77762,2024-08-31,2025-04-12,Standard Class,CG-50181,Test-Customer-5,Corporate,United States,New York,Texas,60601,South,PROD-54929,Office Supplies,Phones,Product 5,599.16,9,0.5,103.39,81,2025-04-30 19:57:22,stream
7,TEST-11222,2024-08-27,2025-04-15,Same Day,CG-41653,Test-Customer-6,Home Office,United States,Los Angeles,Illinois,10001,West,PROD-55358,Furniture,Chairs,Product 6,954.11,8,0.2,16.17,81,2025-04-30 19:57:22,stream
8,TEST-11535,2025-03-04,2025-04-25,Standard Class,CG-20844,Test-Customer-7,Consumer,United States,Phoenix,Illinois,60601,East,PROD-12313,Furniture,Storage,Product 7,584.91,9,0.5,142.0,81,2025-04-30 19:57:22,stream
9,TEST-28591,2024-12-12,2025-04-24,Same Day,CG-71322,Test-Customer-8,Corporate,United States,Chicago,Arizona,85001,South,PROD-55548,Technology,Phones,Product 8,320.23,9,0.4,-25.82,81,2025-04-30 19:57:22,stream
10,TEST-73141,2024-12-12,2025-04-22,Same Day,CG-84968,Test-Customer-9,Consumer,United States,New York,Arizona,77001,South,PROD-35447,Furniture,Storage,Product 9,387.7,4,0.0,455.14,81,2025-04-30 19:57:22,stream
