Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Batch,Timestamp,Source
1,TEST-57421,2024-05-13,2025-04-05,Same Day,CG-18157,Test-Customer-0,Home Office,United States,Phoenix,Texas,77001,Central,PROD-22716,Office Supplies,Chairs,Product 0,462.42,2,0.4,291.45,32,2025-04-30 19:53:27,stream
2,TEST-88225,2024-07-01,2025-04-11,Second Class,CG-75924,Test-Customer-1,Home Office,United States,Houston,New York,77001,West,PROD-35137,Office Supplies,Phones,Product 1,14.16,1,0.5,-4.31,32,2025-04-30 19:53:27,stream
3,TEST-74874,2024-12-20,2025-04-07,Standard Class,CG-36470,Test-Customer-2,Consumer,United States,Phoenix,California,90001,South,PROD-61428,Technology,Phones,Product 2,631.64,8,0.1,-56.26,32,2025-04-30 19:53:27,stream
4,TEST-14386,2024-08-24,2025-04-03,Standard Class,CG-68703,Test-Customer-3,Home Office,United States,Los Angeles,New York,85001,West,PROD-38177,Furniture,Chairs,Product 3,691.43,5,0.4,-83.19,32,2025-04-30 19:53:27,stream
5,TEST-42849,2025-02-25,2025-04-09,Standard Class,CG-44929,Test-Customer-4,Consumer,United States,Chicago,Illinois,60601,West,PROD-82039,Furniture,Tables,Product 4,499.34,8,0.5,296.15,32,2025-04-30 19:53:27,stream
6,TEST-29053,2025-01-21,2025-04-01,Second Class,CG-61693,Test-Customer-5,Corporate,United States,New York,Illinois,85001,South,PROD-83784,Furniture,Storage,Product 5,874.95,2,0.4,80.57,32,2025-04-30 19:53:27,stream
7,TEST-70980,2024-06-17,2025-04-06,Same Day,CG-33022,Test-Customer-6,Consumer,United States,New York,California,77001,Central,PROD-60683,Technology,Binders,Product 6,63.75,2,0.2,40.82,32,2025-04-30 19:53:27,stream
8,TEST-25264,2025-01-04,2025-04-18,Second Class,CG-18888,Test-Customer-7,Corporate,United States,Los Angeles,New York,85001,Central,PROD-56710,Furniture,Tables,Product 7,797.02,4,0.5,84.25,32,2025-04-30 19:53:27,stream
9,TEST-64517,2025-01-16,2025-04-22,Standard Class,CG-34267,Test-Customer-8,Consumer,United States,Los Angeles,Arizona,90001,South,PROD-49192,Technology,Chairs,Product 8,735.62,1,0.3,-3.05,32,2025-04-30 19:53:27,stream
10,TEST-19531,2024-10-18,2025-04-15,First Class,CG-37356,Test-Customer-9,Corporate,United States,Los Angeles,California,60601,Central,PROD-57894,Furniture,Storage,Product 9,331.82,7,0.4,256.16,32,2025-04-30 19:53:27,stream
